21
  [13] -> x: 0.745116, y: 1.48512, z: -0.244911
  [14] -> x: 0.525627, y: 1.36004, z: -0.266497
  [15] -> x: 0.69235, y: 1.78466, z: -0.708239
  [16] -> NaN, NaN, NaN
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.602193, y: 1.34441, z: 0.932956
  [1] -> x: 0.800816, y: 1.44544, z: 0.734811
  [2] -> x: 0.452476, y: 1.41925, z: 0.738045
  [3] -> x: 0.96507, y: 1.64877, z: 0.590861
  [4] -> x: 0.318956, y: 1.33276, z: 0.555579
  [5] -> x: 0.843184, y: 1.51364, z: 0.382717
  [6] -> x: 0.344646, y: 0.998611, z: 0.402848
  [7] -> x: 0.794142, y: 1.48483, z: 0.336508
  [8] -> x: 0.29737, y: 1.0059, z: 0.383385
  [9] -> x: 0.626646, y: 1.43235, z: 0.736428
  [10] -> x: 0.644415, y: 1.38252, z: 0.172632
  [11] -> x: 0.742681, y: 1.40679, z: 0.175075
  [12] -> x: 0.54615, y: 1.35824, z: 0.170188
  [13] -> x: 0.745254, y: 1.48418, z: -0.244688
  [14] -> x: 0.525529, y: 1.35997, z: -0.266487
  [15] -> x: 0.692544, y: 1.78346, z: -0.707704
  [16] -> NaN, NaN, NaN
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.602257, y: 1.34456, z: 0.932961
  [1] -> x: 0.800874, y: 1.44543, z: 0.734807
  [2] -> x: 0.452546, y: 1.41927, z: 0.738051
  [3] -> x: 0.965128, y: 1.64912, z: 0.590861
  [4] -> x: 0.318878, y: 1.33304, z: 0.555551
  [5] -> x: 0.843255, y: 1.51397, z: 0.382677
  [6] -> x: 0.345552, y: 0.999747, z: 0.402237
  [7] -> x: 0.794469, y: 1.48405, z: 0.336413
  [8] -> x: 0.300534, y: 1.00474, z: 0.382651
  [9] -> x: 0.62671, y: 1.43235, z: 0.736429
  [10] -> x: 0.644443, y: 1.38268, z: 0.172615
  [11] -> x: 0.7427, y: 1.40699, z: 0.175054
  [12] -> x: 0.546186, y: 1.35837, z: 0.170177
  [13] -> x: 0.745187, y: 1.48463, z: -0.244795
  [14] -> x: 0.525576, y: 1.36, z: -0.266492
  [15] -> x: 0.692452, y: 1.78403, z: -0.70796
  [16] -> NaN, NaN, NaN
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.602259, y: 1.34456, z: 0.932961
  [1] -> x: 0.800876, y: 1.44543, z: 0.734807
  [2] -> x: 0.452547, y: 1.41927, z: 0.738051
  [3] -> x: 0.96513, y: 1.64913, z: 0.590861
  [4] -> x: 0.318875, y: 1.33306, z: 0.555549
  [5] -> x: 0.843262, y: 1.51401, z: 0.382673
  [6] -> x: 0.345696, y: 0.999928, z: 0.40214
  [7] -> x: 0.794546, y: 1.48387, z: 0.33639
  [8] -> x: 0.301491, y: 1.0044, z: 0.382428
  [9] -> x: 0.626712, y: 1.43235, z: 0.736429
  [10] -> x: 0.644444, y: 1.38268, z: 0.172615
  [11] -> x: 0.742701, y: 1.407, z: 0.175054
  [12] -> x: 0.546187, y: 1.35837, z: 0.170176
  [13] -> x: 0.745185, y: 1.48465, z: -0.244799
  [14] -> x: 0.525578, y: 1.36, z: -0.266492
  [15] -> x: 0.692448, y: 1.78406, z: -0.70797
  [16] -> NaN, NaN, NaN
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.592555, y: 1.31656, z: 0.932078
  [1] -> x: 0.787653, y: 1.40971, z: 0.736664
  [2] -> x: 0.442729, y: 1.3819, z: 0.737056
  [3] -> x: 0.950598, y: 1.64788, z: 0.590968
  [4] -> x: 0.314953, y: 1.29529, z: 0.557551
  [5] -> x: 0.838371, y: 1.53797, z: 0.384466
  [6] -> x: 0.333218, y: 0.891509, z: 0.43531
  [7] -> x: 0.782413, y: 1.48481, z: 0.336559
  [8] -> x: 0.308498, y: 0.831489, z: 0.435431
  [9] -> x: 0.615191, y: 1.3958, z: 0.73686
  [10] -> x: 0.634181, y: 1.36827, z: 0.171636
  [11] -> x: 0.729538, y: 1.40804, z: 0.174162
  [12] -> x: 0.538823, y: 1.32851, z: 0.169109
  [13] -> x: 0.733461, y: 1.54807, z: -0.261122
  [14] -> x: 0.509568, y: 1.37252, z: -0.272224
  [15] -> x: 0.68297, y: 1.83638, z: -0.727668
  [16] -> NaN, NaN, NaN
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.592479, y: 1.31634, z: 0.932071
  [1] -> x: 0.78755, y: 1.40943, z: 0.736679
  [2] -> x: 0.442652, y: 1.3816, z: 0.737048
  [3] -> x: 0.950457, y: 1.64786, z: 0.590969
  [4] -> x: 0.314894, y: 1.29472, z: 0.557581
  [5] -> x: 0.838229, y: 1.53867, z: 0.384518
  [6] -> x: 0.332618, y: 0.886332, z: 0.436895
  [7] -> x: 0.781629, y: 1.4849, z: 0.33657
  [8] -> x: 0.309025, y: 0.817342, z: 0.439784
  [9] -> x: 0.615101, y: 1.39552, z: 0.736863
  [10] -> x: 0.634094, y: 1.36815, z: 0.171627
  [11] -> x: 0.729427, y: 1.40805, z: 0.174154
  [12] -> x: 0.538762, y: 1.32826, z: 0.169101
  [13] -> x: 0.733336, y: 1.54875, z: -0.261296
  [14] -> x: 0.509421, y: 1.37263, z: -0.272276
  [15] -> x: 0.682848, y: 1.83705, z: -0.727921
  [16] -> NaN, NaN, NaN
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.587169, y: 1.2864, z: 0.929801
  [1] -> x: 0.77525, y: 1.3885, z: 0.737823
  [2] -> x: 0.434824, y: 1.33752, z: 0.735101
  [3] -> x: 0.927337, y: 1.6315, z: 0.59202
  [4] -> x: 0.311369, y: 1.2139, z: 0.562086
  [5] -> x: 0.801717, y: 1.59136, z: 0.387418
  [6] -> x: 0.310799, y: 0.800777, z: 0.472244
  [7] -> x: 0.774931, y: 1.44093, z: 0.344779
  [8] -> x: 0.291534, y: 0.708576, z: 0.474448
  [9] -> x: 0.605037, y: 1.36301, z: 0.736462
  [10] -> x: 0.634054, y: 1.32332, z: 0.17382
  [11] -> x: 0.732099, y: 1.34328, z: 0.180165
  [12] -> x: 0.53601, y: 1.30335, z: 0.167475
  [13] -> x: 0.74241, y: 1.49412, z: -0.247901
  [14] -> x: 0.517776, y: 1.33006, z: -0.264667
  [15] -> x: 0.67719, y: 1.87885, z: -0.730503
  [16] -> NaN, NaN, NaN
  [17] -> x: 0.654757, y: 1.8287, z: -0.755773
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.587128, y: 1.28616, z: 0.929784
  [1] -> x: 0.775154, y: 1.38834, z: 0.737832
  [2] -> x: 0.434763, y: 1.33718, z: 0.735086
  [3] -> x: 0.927117, y: 1.63135, z: 0.59203
  [4] -> x: 0.311318, y: 1.21271, z: 0.562153
  [5] -> x: 0.800735, y: 1.59276, z: 0.387495
  [6] -> x: 0.309867, y: 0.797238, z: 0.473729
  [7] -> x: 0.77458, y: 1.43832, z: 0.345263
  [8] -> x: 0.290196, y: 0.701401, z: 0.476748
  [9] -> x: 0.604959, y: 1.36276, z: 0.736459
  [10] -> x: 0.634055, y: 1.32294, z: 0.173839
  [11] -> x: 0.732122, y: 1.34274, z: 0.180216
  [12] -> x: 0.535988, y: 1.30314, z: 0.167461
  [13] -> x: 0.742507, y: 1.49353, z: -0.247758
  [14] -> x: 0.517854, y: 1.32967, z: -0.264596
  [15] -> x: 0.677118, y: 1.87939, z: -0.730533
  [16] -> NaN, NaN, NaN
  [17] -> x: 0.654757, y: 1.8287, z: -0.755773
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.587148, y: 1.28628, z: 0.929792
  [1] -> x: 0.775201, y: 1.38842, z: 0.737828
  [2] -> x: 0.434793, y: 1.33735, z: 0.735093
  [3] -> x: 0.927224, y: 1.63142, z: 0.592025
  [4] -> x: 0.311343, y: 1.21328, z: 0.562121
  [5] -> x: 0.801182, y: 1.59211, z: 0.387459
  [6] -> x: 0.310274, y: 0.798847, z: 0.473066
  [7] -> x: 0.774741, y: 1.43935, z: 0.345071
  [8] -> x: 0.290674, y: 0.704549, z: 0.475746
  [9] -> x: 0.604997, y: 1.36289, z: 0.73646
  [10] -> x: 0.634055, y: 1.32312, z: 0.17383
  [11] -> x: 0.732111, y: 1.343, z: 0.180192
  [12] -> x: 0.535999, y: 1.30324, z: 0.167468
  [13] -> x: 0.742461, y: 1.49381, z: -0.247826
  [14] -> x: 0.517817, y: 1.32986, z: -0.26463
  [15] -> x: 0.677153, y: 1.87913, z: -0.730517
  [16] -> NaN, NaN, NaN
  [17] -> x: 0.654757, y: 1.8287, z: -0.755773
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.580718, y: 1.2773, z: 0.929759
  [1] -> x: 0.765161, y: 1.37611, z: 0.739104
  [2] -> x: 0.442321, y: 1.26676, z: 0.730588
  [3] -> x: 0.906011, y: 1.66782, z: 0.592967
  [4] -> x: 0.327096, y: 1.1124, z: 0.566727
  [5] -> x: 0.800653, y: 1.58522, z: 0.392453
  [6] -> x: 0.303134, y: 0.760434, z: 0.49109
  [7] -> x: 0.771283, y: 1.43133, z: 0.346709
  [8] -> x: 0.26566, y: 0.721065, z: 0.486994
  [9] -> x: 0.603741, y: 1.32143, z: 0.734846
  [10] -> x: 0.625498, y: 1.34974, z: 0.16862
  [11] -> x: 0.722329, y: 1.37946, z: 0.176012
  [12] -> x: 0.528667, y: 1.32001, z: 0.161227
  [13] -> x: 0.737385, y: 1.5263, z: -0.252582
  [14] -> x: 0.507614, y: 1.35813, z: -0.274377
  [15] -> x: 0.675475, y: 1.89288, z: -0.732111
  [16] -> NaN, NaN, NaN
  [17] -> x: 0.657012, y: 1.8159, z: -0.747634
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.580668, y: 1.27723, z: 0.929759
  [1] -> x: 0.765082, y: 1.37602, z: 0.739114
  [2] -> x: 0.44238, y: 1.26621, z: 0.730553
  [3] -> x: 0.90581, y: 1.66816, z: 0.592976
  [4] -> x: 0.327326, y: 1.11092, z: 0.566794
  [5] -> x: 0.800635, y: 1.58505, z: 0.392579
  [6] -> x: 0.302839, y: 0.758856, z: 0.491829
  [7] -> x: 0.771091, y: 1.43088, z: 0.346801
  [8] -> x: 0.263948, y: 0.722127, z: 0.487779
  [9] -> x: 0.603731, y: 1.32111, z: 0.734834
  [10] -> x: 0.625426, y: 1.34996, z: 0.168576
  [11] -> x: 0.722247, y: 1.37977, z: 0.175977
  [12] -> x: 0.528606, y: 1.32015, z: 0.161176
  [13] -> x: 0.737332, y: 1.52664, z: -0.252631
  [14] -> x: 0.507519, y: 1.35839, z: -0.274466
  [15] -> x: 0.675453, y: 1.89306, z: -0.732132
  [16] -> NaN, NaN, NaN
  [17] -> x: 0.657106, y: 1.81536, z: -0.747293
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.580692, y: 1.27726, z: 0.929759
  [1] -> x: 0.76512, y: 1.37606, z: 0.739109
  [2] -> x: 0.442351, y: 1.26647, z: 0.73057
  [3] -> x: 0.905907, y: 1.668, z: 0.592972
  [4] -> x: 0.327217, y: 1.11162, z: 0.566762
  [5] -> x: 0.800641, y: 1.58513, z: 0.392522
  [6] -> x: 0.302962, y: 0.759522, z: 0.491516
  [7] -> x: 0.771167, y: 1.43106, z: 0.346766
  [8] -> x: 0.264597, y: 0.72169, z: 0.487489
  [9] -> x: 0.603736, y: 1.32127, z: 0.73484
  [10] -> x: 0.625461, y: 1.34985, z: 0.168597
  [11] -> x: 0.722287, y: 1.37962, z: 0.175994
  [12] -> x: 0.528635, y: 1.32008, z: 0.161201
  [13] -> x: 0.737357, y: 1.52648, z: -0.252607
  [14] -> x: 0.507565, y: 1.35826, z: -0.274423
  [15] -> x: 0.675463, y: 1.89298, z: -0.732122
  [16] -> NaN, NaN, NaN
  [17] -> x: 0.657066, y: 1.81559, z: -0.747438
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.580693, y: 1.27726, z: 0.929759
  [1] -> x: 0.765121, y: 1.37606, z: 0.739109
  [2] -> x: 0.44235, y: 1.26648, z: 0.730571
  [3] -> x: 0.90591, y: 1.66799, z: 0.592972
  [4] -> x: 0.327212, y: 1.11165, z: 0.566761
  [5] -> x: 0.800642, y: 1.58514, z: 0.392517
  [6] -> x: 0.302979, y: 0.759609, z: 0.491475
  [7] -> x: 0.771181, y: 1.43109, z: 0.346759
  [8] -> x: 0.264748, y: 0.721592, z: 0.487421
  [9] -> x: 0.603736, y: 1.32127, z: 0.73484
  [10] -> x: 0.625462, y: 1.34985, z: 0.168598
  [11] -> x: 0.722288, y: 1.37961, z: 0.175994
  [12] -> x: 0.528636, y: 1.32008, z: 0.161202
  [13] -> x: 0.737358, y: 1.52647, z: -0.252607
  [14] -> x: 0.507566, y: 1.35826, z: -0.274422
  [15] -> x: 0.675463, y: 1.89297, z: -0.732121
  [16] -> NaN, NaN, NaN
  [17] -> x: 0.65706, y: 1.81562, z: -0.747458
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.578952, y: 1.2408, z: 0.929576
  [1] -> x: 0.753112, y: 1.36457, z: 0.742157
  [2] -> x: 0.441278, y: 1.22788, z: 0.7265
  [3] -> x: 0.874598, y: 1.6297, z: 0.597066
  [4] -> x: 0.334748, y: 1.04035, z: 0.569415
  [5] -> x: 0.782313, y: 1.56206, z: 0.398729
  [6] -> x: 0.295868, y: 0.718953, z: 0.502999
  [7] -> x: 0.768305, y: 1.41293, z: 0.35129
  [8] -> x: 0.263543, y: 0.652084, z: 0.494719
  [9] -> x: 0.597195, y: 1.29622, z: 0.734328
  [10] -> x: 0.624803, y: 1.33167, z: 0.169861
  [11] -> x: 0.71705, y: 1.37553, z: 0.176455
  [12] -> x: 0.532556, y: 1.28781, z: 0.163268
  [13] -> x: 0.736986, y: 1.5387, z: -0.255362
  [14] -> x: 0.513053, y: 1.32611, z: -0.269001
  [15] -> x: 0.690752, y: 1.79926, z: -0.694946
  [16] -> NaN, NaN, NaN
  [17] -> x: 0.665798, y: 1.76385, z: -0.722953
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.578939, y: 1.24052, z: 0.929575
  [1] -> x: 0.753019, y: 1.36448, z: 0.74218
  [2] -> x: 0.441269, y: 1.22758, z: 0.726468
  [3] -> x: 0.874306, y: 1.62934, z: 0.597104
  [4] -> x: 0.334856, y: 1.03932, z: 0.569453
  [5] -> x: 0.781884, y: 1.56151, z: 0.398875
  [6] -> x: 0.295602, y: 0.717434, z: 0.50343
  [7] -> x: 0.768161, y: 1.41203, z: 0.351517
  [8] -> x: 0.263463, y: 0.647753, z: 0.495176
  [9] -> x: 0.597144, y: 1.29603, z: 0.734324
  [10] -> x: 0.624797, y: 1.33152, z: 0.169872
  [11] -> x: 0.717006, y: 1.3755, z: 0.176459
  [12] -> x: 0.532589, y: 1.28754, z: 0.163285
  [13] -> x: 0.736982, y: 1.53883, z: -0.25539
  [14] -> x: 0.513104, y: 1.32581, z: -0.268951
  [15] -> x: 0.690953, y: 1.79803, z: -0.694456
  [16] -> NaN, NaN, NaN
  [17] -> x: 0.666168, y: 1.76165, z: -0.721916
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.578945, y: 1.24066, z: 0.929575
  [1] -> x: 0.753064, y: 1.36452, z: 0.742169
  [2] -> x: 0.441273, y: 1.22772, z: 0.726483
  [3] -> x: 0.874447, y: 1.62952, z: 0.597086
  [4] -> x: 0.334805, y: 1.03981, z: 0.569435
  [5] -> x: 0.782081, y: 1.56176, z: 0.398808
  [6] -> x: 0.295718, y: 0.718094, z: 0.503243
  [7] -> x: 0.76822, y: 1.4124, z: 0.351423
  [8] -> x: 0.263492, y: 0.649452, z: 0.494998
  [9] -> x: 0.597169, y: 1.29612, z: 0.734326
  [10] -> x: 0.6248, y: 1.33159, z: 0.169867
  [11] -> x: 0.717027, y: 1.37551, z: 0.176457
  [12] -> x: 0.532573, y: 1.28767, z: 0.163276
  [13] -> x: 0.736984, y: 1.53877, z: -0.255377
  [14] -> x: 0.513079, y: 1.32596, z: -0.268975
  [15] -> x: 0.690857, y: 1.79861, z: -0.69469
  [16] -> NaN, NaN, NaN
  [17] -> x: 0.666011, y: 1.76259, z: -0.722358
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.576361, y: 1.22105, z: 0.929967
  [1] -> x: 0.745335, y: 1.35312, z: 0.746983
  [2] -> x: 0.451249, y: 1.16497, z: 0.722175
  [3] -> x: 0.873215, y: 1.62732, z: 0.603242
  [4] -> x: 0.335176, y: 0.995788, z: 0.570233
  [5] -> x: 0.79755, y: 1.46431, z: 0.406297
  [6] -> x: 0.293655, y: 0.690757, z: 0.507627
  [7] -> x: 0.770617, y: 1.36124, z: 0.357474
  [8] -> x: 0.249892, y: 0.64802, z: 0.500288
  [9] -> x: 0.598292, y: 1.25904, z: 0.734579
  [10] -> x: 0.625103, y: 1.32047, z: 0.170461
  [11] -> x: 0.716705, y: 1.36394, z: 0.178069
  [12] -> x: 0.533501, y: 1.27699, z: 0.162853
  [13] -> x: 0.744018, y: 1.49546, z: -0.243988
  [14] -> x: 0.524508, y: 1.27591, z: -0.258547
  [15] -> x: 0.693044, y: 1.78546, z: -0.688761
  [16] -> NaN, NaN, NaN
  [17] -> x: 0.665496, y: 1.76249, z: -0.718746
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.57634, y: 1.22089, z: 0.92997
  [1] -> x: 0.745275, y: 1.35303, z: 0.747021
  [2] -> x: 0.451327, y: 1.16448, z: 0.722141
  [3] -> x: 0.873203, y: 1.6273, z: 0.603298
  [4] -> x: 0.335182, y: 0.995169, z: 0.570244
  [5] -> x: 0.797887, y: 1.46217, z: 0.406462
  [6] -> x: 0.293583, y: 0.689813, z: 0.50778
  [7] -> x: 0.770727, y: 1.35886, z: 0.357756
  [8] -> x: 0.249121, y: 0.647909, z: 0.500591
  [9] -> x: 0.598301, y: 1.25875, z: 0.734581
  [10] -> x: 0.625105, y: 1.32037, z: 0.170466
  [11] -> x: 0.716702, y: 1.36384, z: 0.178082
  [12] -> x: 0.533508, y: 1.2769, z: 0.162849
  [13] -> x: 0.744091, y: 1.49502, z: -0.24387
  [14] -> x: 0.524615, y: 1.27545, z: -0.258449
  [15] -> x: 0.693074, y: 1.78529, z: -0.688681
  [16] -> NaN, NaN, NaN
  [17] -> x: 0.665477, y: 1.76247, z: -0.718584
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.57635, y: 1.22097, z: 0.929968
  [1] -> x: 0.745304, y: 1.35307, z: 0.747003
  [2] -> x: 0.451289, y: 1.16472, z: 0.722157
  [3] -> x: 0.873208, y: 1.62731, z: 0.603271
  [4] -> x: 0.335179, y: 0.995461, z: 0.570239
  [5] -> x: 0.79773, y: 1.46315, z: 0.406386
  [6] -> x: 0.293614, y: 0.690225, z: 0.507714
  [7] -> x: 0.77068, y: 1.35986, z: 0.357638
  [8] -> x: 0.24943, y: 0.647938, z: 0.500471
  [9] -> x: 0.598296, y: 1.2589, z: 0.73458
  [10] -> x: 0.625104, y: 1.32042, z: 0.170463
  [11] -> x: 0.716704, y: 1.36389, z: 0.178076
  [12] -> x: 0.533505, y: 1.27694, z: 0.162851
  [13] -> x: 0.744056, y: 1.49523, z: -0.243927
  [14] -> x: 0.524564, y: 1.27567, z: -0.258496
  [15] -> x: 0.69306, y: 1.78537, z: -0.688718
  [16] -> NaN, NaN, NaN
  [17] -> x: 0.665487, y: 1.76247, z: -0.718649
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.576351, y: 1.22097, z: 0.929968
  [1] -> x: 0.745305, y: 1.35307, z: 0.747002
  [2] -> x: 0.451288, y: 1.16473, z: 0.722158
  [3] -> x: 0.873208, y: 1.62731, z: 0.60327
  [4] -> x: 0.335179, y: 0.995474, z: 0.570239
  [5] -> x: 0.79772, y: 1.46322, z: 0.406381
  [6] -> x: 0.293617, y: 0.69027, z: 0.507706
  [7] -> x: 0.770673, y: 1.36001, z: 0.357621
  [8] -> x: 0.249488, y: 0.647945, z: 0.500448
  [9] -> x: 0.598296, y: 1.2589, z: 0.73458
  [10] -> x: 0.625104, y: 1.32042, z: 0.170463
  [11] -> x: 0.716704, y: 1.36389, z: 0.178076
  [12] -> x: 0.533505, y: 1.27694, z: 0.162851
  [13] -> x: 0.744055, y: 1.49524, z: -0.243928
  [14] -> x: 0.524562, y: 1.27568, z: -0.258497
  [15] -> x: 0.693059, y: 1.78537, z: -0.688719
  [16] -> NaN, NaN, NaN
  [17] -> x: 0.665488, y: 1.76247, z: -0.718659
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.573983, y: 1.20393, z: 0.930618
  [1] -> x: 0.740857, y: 1.33691, z: 0.751342
  [2] -> x: 0.451828, y: 1.13706, z: 0.720452
  [3] -> x: 0.871617, y: 1.62548, z: 0.611659
  [4] -> x: 0.333966, y: 0.971952, z: 0.570252
  [5] -> x: 0.801485, y: 1.44268, z: 0.413936
  [6] -> x: 0.288269, y: 0.686676, z: 0.510293
  [7] -> x: 0.764945, y: 1.40936, z: 0.366352
  [8] -> x: 0.247467, y: 0.634034, z: 0.501487
  [9] -> x: 0.596342, y: 1.23699, z: 0.735897
  [10] -> x: 0.628218, y: 1.31213, z: 0.171174
  [11] -> x: 0.719477, y: 1.35605, z: 0.180526
  [12] -> x: 0.536959, y: 1.26821, z: 0.161823
  [13] -> x: 0.761775, y: 1.41667, z: -0.218404
  [14] -> x: 0.512122, y: 1.32481, z: -0.271773
  [15] -> x: 0.704762, y: 1.72363, z: -0.664608
  [16] -> NaN, NaN, NaN
  [17] -> x: 0.675152, y: 1.71377, z: -0.6979
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.573964, y: 1.20379, z: 0.930623
  [1] -> x: 0.740822, y: 1.33678, z: 0.751376
  [2] -> x: 0.451832, y: 1.13685, z: 0.720439
  [3] -> x: 0.871603, y: 1.62546, z: 0.611735
  [4] -> x: 0.33395, y: 0.971634, z: 0.570252
  [5] -> x: 0.801563, y: 1.44226, z: 0.414091
  [6] -> x: 0.288101, y: 0.686562, z: 0.510374
  [7] -> x: 0.764702, y: 1.41145, z: 0.366724
  [8] -> x: 0.247361, y: 0.633318, z: 0.501541
  [9] -> x: 0.596327, y: 1.23682, z: 0.735907
  [10] -> x: 0.628244, y: 1.31206, z: 0.17118
  [11] -> x: 0.7195, y: 1.35598, z: 0.180546
  [12] -> x: 0.536988, y: 1.26814, z: 0.161814
  [13] -> x: 0.761957, y: 1.41586, z: -0.218142
  [14] -> x: 0.512005, y: 1.32527, z: -0.271898
  [15] -> x: 0.704918, y: 1.72281, z: -0.664286
  [16] -> NaN, NaN, NaN
  [17] -> x: 0.675567, y: 1.71168, z: -0.697008
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.573734, y: 1.19135, z: 0.930784
  [1] -> x: 0.740211, y: 1.32547, z: 0.753545
  [2] -> x: 0.449563, y: 1.13513, z: 0.71958
  [3] -> x: 0.875172, y: 1.59814, z: 0.617378
  [4] -> x: 0.331921, y: 0.958639, z: 0.570152
  [5] -> x: 0.806013, y: 1.41865, z: 0.418321
  [6] -> x: 0.2881, y: 0.678687, z: 0.512018
  [7] -> x: 0.765763, y: 1.4057, z: 0.366893
  [8] -> x: 0.242979, y: 0.630123, z: 0.500867
  [9] -> x: 0.594887, y: 1.2303, z: 0.736562
  [10] -> x: 0.625918, y: 1.3221, z: 0.166501
  [11] -> x: 0.722154, y: 1.34669, z: 0.180003
  [12] -> x: 0.529682, y: 1.29752, z: 0.152999
  [13] -> x: 0.770273, y: 1.42281, z: -0.218749
  [14] -> x: 0.523535, y: 1.28607, z: -0.269482
  [15] -> x: 0.699808, y: 1.76162, z: -0.677091
  [16] -> NaN, NaN, NaN
  [17] -> x: 0.6742, y: 1.7401, z: -0.699588
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.573733, y: 1.19126, z: 0.930785
  [1] -> x: 0.740206, y: 1.32538, z: 0.753561
  [2] -> x: 0.449545, y: 1.13512, z: 0.719573
  [3] -> x: 0.875204, y: 1.5979, z: 0.617428
  [4] -> x: 0.331895, y: 0.958472, z: 0.570151
  [5] -> x: 0.806098, y: 1.4182, z: 0.4184
  [6] -> x: 0.288104, y: 0.678462, z: 0.512064
  [7] -> x: 0.765813, y: 1.4054, z: 0.366885
  [8] -> x: 0.242778, y: 0.630003, z: 0.500833
  [9] -> x: 0.594875, y: 1.23025, z: 0.736567
  [10] -> x: 0.625899, y: 1.32219, z: 0.166462
  [11] -> x: 0.722176, y: 1.34661, z: 0.179998
  [12] -> x: 0.529622, y: 1.29776, z: 0.152926
  [13] -> x: 0.770355, y: 1.42289, z: -0.218758
  [14] -> x: 0.523646, y: 1.28569, z: -0.269458
  [15] -> x: 0.699737, y: 1.76216, z: -0.677268
  [16] -> NaN, NaN, NaN
  [17] -> x: 0.674123, y: 1.74145, z: -0.699739
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.573734, y: 1.1913, z: 0.930785
  [1] -> x: 0.740208, y: 1.32543, z: 0.753553
  [2] -> x: 0.449553, y: 1.13513, z: 0.719576
  [3] -> x: 0.875189, y: 1.59802, z: 0.617403
  [4] -> x: 0.331907, y: 0.958554, z: 0.570152
  [5] -> x: 0.806058, y: 1.41842, z: 0.418362
  [6] -> x: 0.288105, y: 0.678565, z: 0.512042
  [7] -> x: 0.765796, y: 1.40549, z: 0.366882
  [8] -> x: 0.242864, y: 0.630069, z: 0.500846
  [9] -> x: 0.594881, y: 1.23028, z: 0.736565
  [10] -> x: 0.625908, y: 1.32215, z: 0.166481
  [11] -> x: 0.722166, y: 1.34665, z: 0.18
  [12] -> x: 0.529651, y: 1.29764, z: 0.152961
  [13] -> x: 0.770315, y: 1.42286, z: -0.218755
  [14] -> x: 0.523593, y: 1.28587, z: -0.269469
