time,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq_d1,ddq_d2,ddq_d3,ddq_d4,ddq_d5,ddq_d6,ddq_d7,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15,O_T_EE_16
9.829,0.446862,-0.195786,-0.0972568,-2.09518,-0.0201938,1.90024,0.357967,-0.151225,0.157189,0.010764,0.15422,0.0220909,0.0007872,-0.156437,0,0,0,0,0,0,0,1,1.81641e-05,8.65162e-05,0,1.8147e-05,-1,0.00019866,0,8.65198e-05,-0.000198658,-1,0,0.468983,0.166922,0.505758,1
9.83,0.446699,-0.195631,-0.0972473,-2.09502,-0.02018,1.90025,0.357803,-0.158313,0.15642,0.0110512,0.152242,0.0149057,0.00170596,-0.157937,0,0,0,0,0,0,0,1,2.16551e-05,9.48796e-05,0,2.16362e-05,-1,0.000199268,0,9.48839e-05,-0.000199266,-1,0,0.469055,0.16687,0.505755,1
9.831,0.446541,-0.195467,-0.0972405,-2.09487,-0.0201613,1.90026,0.357644,-0.15813,0.162252,0.0103748,0.152111,0.017007,0.000836378,-0.156103,0,0,0,0,0,0,0,1,2.09179e-05,8.88157e-05,0,2.09001e-05,-1,0.000200621,0,8.88199e-05,-0.000200619,-1,0,0.469129,0.16682,0.505746,1
9.832,0.446401,-0.195312,-0.0972282,-2.09473,-0.0201403,1.90026,0.357493,-0.152502,0.159756,0.00871353,0.151817,0.0184598,-0.00121942,-0.153559,0,0,0,0,0,0,0,1,3.43479e-05,8.21402e-05,0,3.43314e-05,-1,0.000200127,0,8.2147e-05,-0.000200124,-1,0,0.469195,0.16678,0.50574,1
9.833,0.446257,-0.195152,-0.0972214,-2.09458,-0.0201225,1.90027,0.357342,-0.149517,0.158697,0.00553273,0.150405,0.0181012,0.00284877,-0.150376,0,0,0,0,0,0,0,1,3.81593e-05,7.47207e-05,0,3.81442e-05,-1,0.000202516,0,7.47285e-05,-0.000202513,-1,0,0.469264,0.166735,0.505731,1
9.834,0.446096,-0.194996,-0.097209,-2.09443,-0.0201045,1.90028,0.357185,-0.150874,0.158461,0.00825003,0.151388,0.022415,0.00415283,-0.15387,0,0,0,0,0,0,0,1,3.86955e-05,8.3126e-05,0,3.86789e-05,-1,0.000199552,0,8.31338e-05,-0.000199549,-1,0,0.469336,0.166686,0.505728,1
9.835,0.445927,-0.19484,-0.0971969,-2.09428,-0.0200904,1.90029,0.357038,-0.154433,0.161748,0.0101111,0.151087,0.0208945,0.00528954,-0.148499,0,0,0,0,0,0,0,1,2.11836e-05,8.84181e-05,0,2.11657e-05,-1,0.000201767,0,8.84223e-05,-0.000201765,-1,0,0.469409,0.166632,0.505723,1
9.836,0.445772,-0.194688,-0.0971824,-2.09414,-0.0200724,1.90029,0.35688,-0.152879,0.159924,0.00840252,0.150144,0.0251775,0.00301808,-0.150127,0,0,0,0,0,0,0,1,2.93916e-05,8.18167e-05,0,2.93749e-05,-1,0.000204284,0,8.18227e-05,-0.000204281,-1,0,0.469477,0.166585,0.505714,1
9.837,0.445625,-0.194531,-0.0971795,-2.09399,-0.0200599,1.9003,0.356737,-0.151615,0.157231,0.00752978,0.153062,0.0236566,0.000732273,-0.14726,0,0,0,0,0,0,0,1,2.21047e-05,7.75398e-05,0,2.20884e-05,-1,0.000209815,0,7.75445e-05,-0.000209813,-1,0,0.469547,0.166537,0.505708,1
9.838,0.445491,-0.194382,-0.0971813,-2.09386,-0.0200472,1.9003,0.356588,-0.147386,0.15167,0.00207507,0.148434,0.0174298,0.00348781,-0.146123,0,0,0,0,0,0,0,1,2.88073e-05,6.75179e-05,0,2.87928e-05,-1,0.00021539,0,6.75241e-05,-0.000215388,-1,0,0.469612,0.166491,0.505698,1
9.839,0.445343,-0.194229,-0.0971771,-2.09372,-0.0200291,1.90031,0.356438,-0.148346,0.155625,0.0032535,0.148343,0.0190578,0.00352898,-0.149702,0,0,0,0,0,0,0,1,2.55283e-05,6.45797e-05,0,2.55144e-05,-1,0.000214472,0,6.45852e-05,-0.00021447,-1,0,0.469681,0.166442,0.505691,1
9.84,0.44518,-0.194093,-0.0971669,-2.09357,-0.0200126,1.90032,0.356284,-0.153458,0.149516,0.00373705,0.146284,0.0185696,0.00384041,-0.150679,0,0,0,0,0,0,0,1,1.90966e-05,7.88541e-05,0,1.90802e-05,-1,0.000208469,0,7.88581e-05,-0.000208468,-1,0,0.469749,0.166389,0.505692,1
9.841,0.445023,-0.19395,-0.0971609,-2.09343,-0.0200021,1.90033,0.356115,-0.156068,0.150822,0.00204337,0.14445,0.0169715,0.0081281,-0.154953,0,0,0,0,0,0,0,1,3.11852e-05,9.21799e-05,0,3.1166e-05,-1,0.00020872,0,9.21864e-05,-0.000208717,-1,0,0.469819,0.166336,0.505692,1
9.842,0.444878,-0.193796,-0.0971596,-2.09329,-0.0199863,1.90033,0.355967,-0.151844,0.149492,0.00209484,0.143273,0.0179095,0.00454406,-0.151461,0,0,0,0,0,0,0,1,2.76412e-05,7.96786e-05,0,2.76243e-05,-1,0.000213219,0,7.96845e-05,-0.000213217,-1,0,0.469886,0.166287,0.505682,1
9.843,0.444742,-0.193657,-0.0971554,-2.09315,-0.0199669,1.90033,0.355815,-0.151611,0.147111,0.00330329,0.139725,0.0151108,0.00240727,-0.150246,0,0,0,0,0,0,0,1,3.85028e-05,8.43996e-05,0,3.84853e-05,-1,0.000206937,0,8.44076e-05,-0.000206933,-1,0,0.469951,0.166244,0.505681,1
9.844,0.444589,-0.193508,-0.0971511,-2.09301,-0.0199483,1.90033,0.355664,-0.150779,0.148082,0.00422372,0.144755,0.0210216,0.00157908,-0.152376,0,0,0,0,0,0,0,1,3.19231e-05,7.72852e-05,0,3.19072e-05,-1,0.000206669,0,7.72918e-05,-0.000206667,-1,0,0.470019,0.166192,0.505674,1
9.845,0.444438,-0.193356,-0.0971412,-2.09287,-0.0199358,1.90034,0.355504,-0.148031,0.146664,0.00754482,0.143874,0.0146869,0.00351719,-0.157789,0,0,0,0,0,0,0,1,4.40815e-05,7.88283e-05,0,4.40649e-05,-1,0.00021087,0,7.88375e-05,-0.000210866,-1,0,0.470087,0.166145,0.505667,1
9.846,0.444279,-0.193215,-0.0971376,-2.09273,-0.0199189,1.90036,0.355345,-0.152954,0.143646,0.00720582,0.139292,0.0153816,0.00474415,-0.157402,0,0,0,0,0,0,0,1,4.01841e-05,8.36447e-05,0,4.01668e-05,-1,0.000207077,0,8.36531e-05,-0.000207074,-1,0,0.470156,0.16609,0.505662,1
9.847,0.444138,-0.193075,-0.0971331,-2.09259,-0.0199072,1.90036,0.355189,-0.147829,0.142014,0.00782837,0.141538,0.0150106,0.00330925,-0.156559,0,0,0,0,0,0,0,1,5.24195e-05,9.05217e-05,0,5.24007e-05,-1,0.000207782,0,9.05326e-05,-0.000207777,-1,0,0.470221,0.166043,0.505661,1
9.848,0.444003,-0.192926,-0.0971339,-2.09246,-0.0198905,1.90036,0.355041,-0.145639,0.144929,0.00437115,0.137135,0.0167517,0.000484979,-0.156511,0,0,0,0,0,0,0,1,5.73674e-05,7.31441e-05,0,5.73519e-05,-1,0.000212243,0,7.31563e-05,-0.000212238,-1,0,0.470285,0.165998,0.50565,1
9.849,0.443858,-0.192798,-0.0971313,-2.09234,-0.019875,1.90036,0.354887,-0.145556,0.141459,0.00183747,0.137872,0.0129047,0.00363909,-0.15534,0,0,0,0,0,0,0,1,6.12434e-05,7.4173e-05,0,6.12278e-05,-1,0.000209852,0,7.41859e-05,-0.000209848,-1,0,0.470348,0.165947,0.505647,1
9.85,0.44371,-0.19265,-0.0971265,-2.09221,-0.0198606,1.90037,0.354727,-0.14405,0.145132,0.00173993,0.138043,0.00967696,0.00861504,-0.158332,0,0,0,0,0,0,0,1,7.13161e-05,6.81702e-05,0,7.13016e-05,-1,0.000213373,0,6.81855e-05,-0.000213368,-1,0,0.470414,0.165898,0.505637,1
9.851,0.443561,-0.19252,-0.0971207,-2.09208,-0.0198462,1.90038,0.35458,-0.147212,0.137939,0.00467,0.136384,0.00725667,0.00792858,-0.1567,0,0,0,0,0,0,0,1,6.78062e-05,7.76239e-05,0,6.77899e-05,-1,0.000209728,0,7.76381e-05,-0.000209723,-1,0,0.470478,0.165847,0.505635,1
9.852,0.443413,-0.192388,-0.0971138,-2.09195,-0.0198286,1.90039,0.354439,-0.147546,0.137182,0.0077312,0.135443,0.0100607,0.00905157,-0.151395,0,0,0,0,0,0,0,1,5.89932e-05,7.61413e-05,0,5.89774e-05,-1,0.000207305,0,7.61535e-05,-0.000207301,-1,0,0.47054,0.165797,0.505631,1
9.853,0.443273,-0.19225,-0.0971152,-2.09181,-0.0198143,1.90038,0.354302,-0.143299,0.13868,0.00490025,0.134824,0.00822325,0.00425625,-0.148664,0,0,0,0,0,0,0,1,4.753e-05,7.28707e-05,0,4.75149e-05,-1,0.00020787,0,7.28806e-05,-0.000207867,-1,0,0.470605,0.165748,0.505627,1
9.854,0.443135,-0.192108,-0.0971099,-2.09168,-0.0197987,1.90039,0.354148,-0.144311,0.141303,0.00780246,0.1293,0.0114609,0.0027246,-0.151174,0,0,0,0,0,0,0,1,6.21039e-05,6.5729e-05,0,6.20901e-05,-1,0.000210108,0,6.57421e-05,-0.000210103,-1,0,0.470668,0.165703,0.505619,1
9.855,0.442993,-0.191975,-0.0971065,-2.09156,-0.0197804,1.9004,0.354,-0.144659,0.140473,0.00667456,0.129184,0.013577,0.00297786,-0.153101,0,0,0,0,0,0,0,1,6.26546e-05,6.51929e-05,0,6.26412e-05,-1,0.00020598,0,6.52058e-05,-0.000205976,-1,0,0.470731,0.165655,0.505613,1
9.856,0.44285,-0.191842,-0.0971062,-2.09143,-0.019768,1.90041,0.353853,-0.145333,0.139275,0.00492799,0.128003,0.0137886,0.00995453,-0.152117,0,0,0,0,0,0,0,1,6.06055e-05,7.27579e-05,0,6.05906e-05,-1,0.000204182,0,7.27703e-05,-0.000204177,-1,0,0.470795,0.165604,0.505609,1
9.857,0.442696,-0.1917,-0.0970959,-2.09131,-0.0197543,1.90042,0.353714,-0.147714,0.138188,0.00633529,0.123399,0.0147567,0.0134123,-0.148752,0,0,0,0,0,0,0,1,4.90859e-05,6.7618e-05,0,4.90718e-05,-1,0.000208562,0,6.76282e-05,-0.000208559,-1,0,0.470859,0.165554,0.505599,1
9.858,0.442548,-0.191569,-0.0970909,-2.09118,-0.0197427,1.90042,0.35357,-0.147539,0.139256,0.00762988,0.124811,0.0148352,0.00906731,-0.149122,0,0,0,0,0,0,0,1,4.42418e-05,6.78924e-05,0,4.42274e-05,-1,0.00021117,0,6.79018e-05,-0.000211167,-1,0,0.470922,0.165503,0.505595,1
9.859,0.442411,-0.191438,-0.0970924,-2.09105,-0.0197273,1.90043,0.353428,-0.144437,0.133815,0.00378656,0.124914,0.0162712,0.00486767,-0.145306,0,0,0,0,0,0,0,1,4.04983e-05,6.39956e-05,0,4.04849e-05,-1,0.000210017,0,6.40041e-05,-0.000210014,-1,0,0.470984,0.165454,0.50559,1
9.86,0.442274,-0.191305,-0.0970844,-2.09093,-0.0197129,1.90043,0.353277,-0.141111,0.13134,0.00370701,0.119715,0.0169624,0.00265043,-0.150033,0,0,0,0,0,0,0,1,5.52667e-05,5.95007e-05,0,5.52541e-05,-1,0.000212155,0,5.95124e-05,-0.000212152,-1,0,0.471044,0.16541,0.505583,1
9.861,0.442133,-0.191174,-0.0970706,-2.09081,-0.0196947,1.90044,0.353137,-0.143822,0.130726,0.00458794,0.122585,0.0187411,0.00827686,-0.143187,0,0,0,0,0,0,0,1,5.94833e-05,6.1754e-05,0,5.94704e-05,-1,0.000208977,0,6.17665e-05,-0.000208974,-1,0,0.471104,0.165367,0.505578,1
9.862,0.441979,-0.191044,-0.0970589,-2.0907,-0.0196793,1.90045,0.352994,-0.149126,0.129001,0.00721921,0.127017,0.0143078,0.00730306,-0.143542,0,0,0,0,0,0,0,1,5.26471e-05,5.82547e-05,0,5.26348e-05,-1,0.000210098,0,5.82657e-05,-0.000210095,-1,0,0.471165,0.165316,0.505569,1
9.863,0.441836,-0.190913,-0.0970548,-2.09058,-0.0196668,1.90046,0.352867,-0.145232,0.129719,0.00658574,0.124874,0.0147192,0.00499535,-0.140309,0,0,0,0,0,0,0,1,3.50252e-05,5.16874e-05,0,3.50142e-05,-1,0.00021399,0,5.16949e-05,-0.000213988,-1,0,0.471226,0.165267,0.505559,1
9.864,0.441701,-0.190797,-0.0970505,-2.09046,-0.0196534,1.90047,0.352719,-0.139436,0.122258,0.00630762,0.126085,0.0153694,0.00684071,-0.142658,0,0,0,0,0,0,0,1,4.56004e-05,6.20844e-05,0,4.55874e-05,-1,0.000209313,0,6.2094e-05,-0.00020931,-1,0,0.471283,0.16522,0.50556,1
9.865,0.44156,-0.190671,-0.0970462,-2.09034,-0.019641,1.90047,0.352593,-0.137437,0.122688,0.00620067,0.123011,0.0109085,0.00878757,-0.136996,0,0,0,0,0,0,0,1,2.86688e-05,6.31683e-05,0,2.86555e-05,-1,0.00021001,0,6.31743e-05,-0.000210008,-1,0,0.471344,0.165172,0.505556,1
9.866,0.441428,-0.190543,-0.0970388,-2.09022,-0.0196289,1.90048,0.352446,-0.136744,0.126902,0.00490316,0.120506,0.00855733,0.00674646,-0.139766,0,0,0,0,0,0,0,1,4.41409e-05,5.9987e-05,0,4.4128e-05,-1,0.000213387,0,5.99964e-05,-0.000213384,-1,0,0.471402,0.165128,0.505549,1
9.867,0.441287,-0.19042,-0.0970278,-2.09011,-0.0196103,1.90049,0.352323,-0.137895,0.122902,0.00696111,0.117797,0.00711794,0.00628268,-0.133425,0,0,0,0,0,0,0,1,2.92701e-05,6.17365e-05,0,2.92573e-05,-1,0.000208636,0,6.17426e-05,-0.000208634,-1,0,0.47146,0.165083,0.505543,1
9.868,0.441147,-0.190285,-0.0970233,-2.09,-0.0195985,1.9005,0.352195,-0.14148,0.125889,0.0066219,0.109494,0.00529646,0.0106625,-0.133286,0,0,0,0,0,0,0,1,1.56623e-05,4.35791e-05,0,1.56528e-05,-1,0.000217764,0,4.35825e-05,-0.000217764,-1,0,0.471519,0.165035,0.505527,1
9.869,0.441001,-0.190166,-0.0970157,-2.08989,-0.019583,1.90051,0.35207,-0.143938,0.121664,0.0083259,0.108022,0.00926155,0.00789045,-0.130074,0,0,0,0,0,0,0,1,-4.60182e-06,5.11832e-05,0,-4.61272e-06,-1,0.0002129,0,5.11823e-05,-0.0002129,-1,0,0.471578,0.164985,0.505524,1
9.87,0.440869,-0.190045,-0.0970173,-2.08978,-0.0195728,1.90052,0.351923,-0.137943,0.119562,0.00599729,0.109212,0.0101632,0.0105273,-0.131748,0,0,0,0,0,0,0,1,3.55846e-06,5.12926e-05,0,3.54746e-06,-1,0.000214517,0,5.12934e-05,-0.000214517,-1,0,0.471636,0.164937,0.505517,1
9.871,0.440731,-0.189924,-0.0970107,-2.08967,-0.0195585,1.90053,0.351793,-0.137348,0.121351,0.0102527,0.106266,0.0124033,0.0121137,-0.130165,0,0,0,0,0,0,0,1,-5.14383e-06,4.63567e-05,0,-5.15382e-06,-1,0.000215395,0,4.63556e-05,-0.000215396,-1,0,0.471693,0.16489,0.505509,1
9.872,0.440602,-0.189813,-0.0970012,-2.08956,-0.019547,1.90054,0.351664,-0.134862,0.120136,0.0111461,0.108755,0.00839438,0.00871179,-0.125594,0,0,0,0,0,0,0,1,-1.09907e-06,5.68282e-05,0,-1.11118e-06,-1,0.000213128,0,5.6828e-05,-0.000213128,-1,0,0.471747,0.164848,0.50551,1
9.873,0.440467,-0.189695,-0.0969963,-2.08945,-0.0195339,1.90055,0.351543,-0.136068,0.121994,0.0108867,0.108873,0.0070467,0.00656463,-0.119017,0,0,0,0,0,0,0,1,-1.61177e-05,5.88773e-05,0,-1.61302e-05,-1,0.000211996,0,5.88739e-05,-0.000211997,-1,0,0.471804,0.164802,0.505504,1
9.874,0.440338,-0.189581,-0.0969902,-2.08935,-0.0195206,1.90056,0.351399,-0.136247,0.12015,0.0106055,0.104835,0.00999186,0.00962621,-0.124713,0,0,0,0,0,0,0,1,-1.48652e-06,5.48712e-05,0,-1.4982e-06,-1,0.000212758,0,5.48709e-05,-0.000212759,-1,0,0.471857,0.164758,0.505496,1
9.875,0.440201,-0.189464,-0.0969889,-2.08924,-0.0195068,1.90057,0.351263,-0.137649,0.116079,0.0086238,0.102611,0.00848886,0.00723334,-0.125688,0,0,0,0,0,0,0,1,-7.82437e-06,5.1742e-05,0,-7.83534e-06,-1,0.000212048,0,5.17403e-05,-0.000212049,-1,0,0.471914,0.164708,0.505488,1
9.876,0.440064,-0.189352,-0.0969816,-2.08914,-0.0194957,1.90058,0.351131,-0.139229,0.115439,0.00998436,0.102306,0.010324,0.00434905,-0.127577,0,0,0,0,0,0,0,1,-1.12698e-05,5.07458e-05,0,-1.12806e-05,-1,0.000213907,0,5.07434e-05,-0.000213908,-1,0,0.471968,0.164661,0.505483,1
9.877,0.439938,-0.189242,-0.0969748,-2.08905,-0.0194787,1.90059,0.351008,-0.133312,0.110607,0.00773772,0.0990308,0.0134265,0.00410428,-0.126994,0,0,0,0,0,0,0,1,-1.5185e-05,4.75988e-05,0,-1.5195e-05,-1,0.000210334,0,4.75956e-05,-0.000210335,-1,0,0.472019,0.164618,0.505474,1
9.878,0.439811,-0.189131,-0.0969708,-2.08895,-0.0194684,1.9006,0.350887,-0.131989,0.111116,0.00513437,0.0995847,0.0134193,0.00809617,-0.125547,0,0,0,0,0,0,0,1,-2.15456e-05,4.72535e-05,0,-2.15556e-05,-1,0.000212026,0,4.72489e-05,-0.000212027,-1,0,0.472072,0.164574,0.505468,1
9.879,0.439684,-0.189022,-0.0969693,-2.08885,-0.019454,1.90061,0.350752,-0.135464,0.111245,0.00310323,0.0996654,0.0101204,0.0106149,-0.129027,0,0,0,0,0,0,0,1,-1.82818e-05,4.70862e-05,0,-1.82916e-05,-1,0.000208975,0,4.70824e-05,-0.000208976,-1,0,0.472125,0.164529,0.505463,1
9.88,0.439555,-0.188912,-0.0969664,-2.08875,-0.0194429,1.90061,0.350622,-0.132843,0.110099,0.00159705,0.095156,0.0123539,0.0119262,-0.133977,0,0,0,0,0,0,0,1,-2.08196e-05,4.05178e-05,0,-2.08282e-05,-1,0.00021169,0,4.05134e-05,-0.000211691,-1,0,0.472178,0.164482,0.505454,1
9.881,0.439424,-0.188789,-0.0969596,-2.08865,-0.0194286,1.90062,0.350495,-0.133968,0.114484,0.0023349,0.0954073,0.0143181,0.0136613,-0.125875,0,0,0,0,0,0,0,1,-2.36511e-05,3.30138e-05,0,-2.36582e-05,-1,0.000213749,0,3.30087e-05,-0.00021375,-1,0,0.472233,0.164439,0.505444,1
9.882,0.43929,-0.188678,-0.0969593,-2.08854,-0.0194146,1.90063,0.350389,-0.133528,0.111689,5.00041e-05,0.101033,0.0154136,0.010292,-0.116118,0,0,0,0,0,0,0,1,-5.81431e-05,3.87137e-05,0,-5.81512e-05,-1,0.000208826,0,3.87016e-05,-0.000208829,-1,0,0.472289,0.16439,0.505441,1
9.883,0.43917,-0.188573,-0.0969528,-2.08845,-0.0193985,1.90064,0.350265,-0.126155,0.107566,0.00106103,0.0997847,0.0179348,0.00849571,-0.122373,0,0,0,0,0,0,0,1,-5.57136e-05,3.30517e-05,0,-5.57205e-05,-1,0.000206586,0,3.30402e-05,-0.000206588,-1,0,0.472338,0.164349,0.505432,1
9.884,0.439049,-0.188465,-0.0969472,-2.08836,-0.0193903,1.90066,0.350147,-0.128498,0.105631,0.00398534,0.0965343,0.0116472,0.0113312,-0.118283,0,0,0,0,0,0,0,1,-5.74763e-05,3.26936e-05,0,-5.74832e-05,-1,0.000210301,0,3.26815e-05,-0.000210303,-1,0,0.472389,0.164308,0.505424,1
9.885,0.438931,-0.188372,-0.0969432,-2.08827,-0.019372,1.90067,0.350026,-0.125854,0.100486,0.0030263,0.0929745,0.00911798,0.0138798,-0.113985,0,0,0,0,0,0,0,1,-5.68401e-05,3.57055e-05,0,-5.68473e-05,-1,0.000201016,0,3.56941e-05,-0.000201018,-1,0,0.472435,0.164267,0.50542,1
9.886,0.438799,-0.188272,-0.096937,-2.08818,-0.0193629,1.90068,0.349904,-0.12441,0.0993845,0.00637353,0.0934673,0.0105749,0.0110563,-0.115685,0,0,0,0,0,0,0,1,-6.57342e-05,4.32953e-05,0,-6.57429e-05,-1,0.00020027,0,4.32822e-05,-0.000200273,-1,0,0.472486,0.16422,0.505417,1
9.887,0.438679,-0.188175,-0.0969337,-2.08809,-0.0193544,1.9007,0.349799,-0.123716,0.101412,0.00471939,0.0909409,0.00736934,0.0124803,-0.112338,0,0,0,0,0,0,0,1,-8.18081e-05,4.54504e-05,0,-8.18172e-05,-1,0.000201345,0,4.54339e-05,-0.000201348,-1,0,0.472534,0.164177,0.505411,1
9.888,0.43855,-0.188071,-0.0969311,-2.08801,-0.0193445,1.90071,0.349687,-0.124057,0.101396,0.00257102,0.0884336,0.0148682,0.00893263,-0.111985,0,0,0,0,0,0,0,1,-0.000100421,3.02108e-05,0,-0.000100427,-1,0.000207851,0,3.01899e-05,-0.000207854,-1,0,0.472583,0.164129,0.505397,1
9.889,0.438433,-0.187976,-0.0969216,-2.08792,-0.0193297,1.90071,0.349573,-0.118662,0.0986371,0.00698432,0.0880733,0.0165831,0.00560909,-0.113198,0,0,0,0,0,0,0,1,-0.000101651,3.9601e-05,0,-0.000101659,-1,0.000200972,0,3.95806e-05,-0.000200976,-1,0,0.47263,0.164091,0.505396,1
9.89,0.438311,-0.187879,-0.0969195,-2.08783,-0.0193141,1.90072,0.349455,-0.118453,0.0957504,0.00326108,0.0888116,0.0187545,0.00354771,-0.113133,0,0,0,0,0,0,0,1,-0.000109484,3.52817e-05,0,-0.00010949,-1,0.00019711,0,3.52601e-05,-0.000197114,-1,0,0.472679,0.164047,0.505391,1
9.891,0.438196,-0.187777,-0.0969071,-2.08775,-0.0192989,1.90073,0.349335,-0.118472,0.0957606,0.00437578,0.0834725,0.0193312,0.00315386,-0.115448,0,0,0,0,0,0,0,1,-9.94717e-05,2.1126e-05,0,-9.94759e-05,-1,0.000199542,0,2.11061e-05,-0.000199544,-1,0,0.472723,0.16401,0.505378,1
9.892,0.43807,-0.187684,-0.0968981,-2.08767,-0.019286,1.90074,0.349235,-0.122131,0.0986255,0.0102986,0.0799705,0.0187031,0.00241437,-0.110881,0,0,0,0,0,0,0,1,-0.000121947,2.31157e-05,0,-0.000121951,-1,0.000196918,0,2.30917e-05,-0.000196921,-1,0,0.47277,0.163967,0.505374,1
9.893,0.437949,-0.187591,-0.0968895,-2.08759,-0.0192727,1.90075,0.349122,-0.121183,0.0980695,0.010719,0.078015,0.0183377,0.00676555,-0.116358,0,0,0,0,0,0,0,1,-0.000126726,1.86501e-05,0,-0.000126729,-1,0.00019619,0,1.86253e-05,-0.000196192,-1,0,0.472815,0.163926,0.505365,1
9.894,0.437824,-0.187504,-0.0968775,-2.08752,-0.0192646,1.90077,0.349005,-0.122434,0.0940457,0.0120163,0.0763308,0.0174734,0.0104537,-0.116853,0,0,0,0,0,0,0,1,-0.000126887,1.94878e-05,0,-0.000126891,-1,0.000198805,0,1.94625e-05,-0.000198808,-1,0,0.472859,0.163883,0.505358,1
9.895,0.437702,-0.187419,-0.096868,-2.08744,-0.0192564,1.90078,0.348876,-0.123258,0.089619,0.0151057,0.0762813,0.0125299,0.012764,-0.124408,0,0,0,0,0,0,0,1,-0.000115301,2.87151e-05,0,-0.000115307,-1,0.000197604,0,2.86923e-05,-0.000197608,-1,0,0.472903,0.163841,0.505355,1
9.896,0.437575,-0.187325,-0.0968559,-2.08737,-0.0192486,1.90079,0.348773,-0.122205,0.0923622,0.0151449,0.0767264,0.00885288,0.0144265,-0.11433,0,0,0,0,0,0,0,1,-0.000131498,1.82717e-05,0,-0.000131501,-1,0.000205278,0,1.82447e-05,-0.000205281,-1,0,0.472948,0.163797,0.505342,1
9.897,0.437467,-0.187237,-0.0968516,-2.08729,-0.0192338,1.9008,0.348668,-0.119605,0.091986,0.0125974,0.0774429,0.00740411,0.0147438,-0.111186,0,0,0,0,0,0,0,1,-0.000135322,1.71617e-05,0,-0.000135325,-1,0.000200439,0,1.71346e-05,-0.000200441,-1,0,0.472991,0.16376,0.505337,1
9.898,0.43735,-0.187145,-0.0968368,-2.08722,-0.0192199,1.90081,0.348556,-0.118992,0.0908415,0.0112705,0.0739312,0.0102966,0.0154141,-0.110836,0,0,0,0,0,0,0,1,-0.000132058,1.14505e-05,0,-0.000132061,-1,0.000200719,0,1.1424e-05,-0.000200721,-1,0,0.473034,0.163723,0.505327,1
9.899,0.437235,-0.187052,-0.0968297,-2.08714,-0.0192102,1.90082,0.348439,-0.116547,0.0912281,0.00751021,0.0742779,0.00838434,0.0112402,-0.118079,0,0,0,0,0,0,0,1,-0.000127682,1.49794e-06,0,-0.000127682,-1,0.000205143,0,1.47174e-06,-0.000205143,-1,0,0.473077,0.163683,0.505316,1
9.9,0.437114,-0.18697,-0.096825,-2.08707,-0.0192001,1.90084,0.348327,-0.117497,0.0881125,0.00470259,0.0729837,0.0112711,0.013083,-0.117404,0,0,0,0,0,0,0,1,-0.000136174,1.05093e-05,0,-0.000136176,-1,0.000200945,0,1.0482e-05,-0.000200946,-1,0,0.473121,0.163639,0.505314,1
9.901,0.436997,-0.186885,-0.0968108,-2.087,-0.0191856,1.90085,0.348222,-0.119267,0.0858796,0.00849862,0.0707716,0.0137585,0.0134609,-0.114305,0,0,0,0,0,0,0,1,-0.00014083,-6.73961e-07,0,-0.000140829,-1,0.000201657,0,-7.0236e-07,-0.000201656,-1,0,0.473161,0.1636,0.505303,1
9.902,0.436876,-0.186808,-0.0968114,-2.08693,-0.0191748,1.90087,0.348115,-0.121006,0.0854239,0.00681039,0.073824,0.00924436,0.0159681,-0.112342,0,0,0,0,0,0,0,1,-0.000160175,1.24602e-05,0,-0.000160178,-1,0.000193591,0,1.24292e-05,-0.000193593,-1,0,0.473206,0.163553,0.505302,1
9.903,0.436654,-0.186641,-0.0967901,-2.0868,-0.0191566,1.90089,0.34789,-0.112244,0.0823219,0.00813731,0.0704685,0.0126497,0.0177561,-0.116068,0,0,0,0,0,0,0,1,-0.000143444,8.38312e-07,0,-0.000143444,-1,0.000200258,0,8.09587e-07,-0.000200258,-1,0,0.473285,0.163479,0.505281,1
9.904,0.436543,-0.186563,-0.0967863,-2.08674,-0.019144,1.90091,0.347788,-0.113118,0.082553,0.00509573,0.0703455,0.0105167,0.0183015,-0.111954,0,0,0,0,0,0,0,1,-0.000155039,3.97756e-06,0,-0.00015504,-1,0.000195087,0,3.94731e-06,-0.000195087,-1,0,0.473326,0.163438,0.505276,1
9.905,0.436437,-0.186486,-0.0967802,-2.08667,-0.0191385,1.90092,0.347688,-0.11105,0.0810012,0.00615459,0.0683403,0.0121649,0.0183511,-0.110399,0,0,0,0,0,0,0,1,-0.000156864,4.56846e-06,0,-0.000156865,-1,0.000198117,0,4.53738e-06,-0.000198117,-1,0,0.473364,0.1634,0.505269,1
9.906,0.436326,-0.186408,-0.0967684,-2.08661,-0.0191299,1.90093,0.347585,-0.110755,0.0782967,0.0055371,0.0677704,0.0138472,0.0172792,-0.109941,0,0,0,0,0,0,0,1,-0.000158019,4.23351e-06,0,-0.00015802,-1,0.000199783,0,4.20194e-06,-0.000199784,-1,0,0.473403,0.163363,0.505262,1
