time,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq_d1,ddq_d2,ddq_d3,ddq_d4,ddq_d5,ddq_d6,ddq_d7,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15,O_T_EE_16
6.987,0.246659,-0.511853,-0.100833,-2.3894,-0.0519221,1.87961,0.174601,-0.242685,-0.01026,0.000653337,0.00244407,0.00149715,-0.00357642,-0.243632,0,0,0,0,0,0,0,1,-0.000145164,0.00030143,0,-0.000145192,-1,9.34963e-05,0,0.000301416,-9.35401e-05,-1,0,0.393726,0.0505182,0.503622,1
6.988,0.246409,-0.511863,-0.100828,-2.3894,-0.0519221,1.8796,0.17434,-0.24422,-0.0108287,0.00240363,0.0016293,0.00121827,-0.00281098,-0.251058,0,0,0,0,0,0,0,1,-0.000128258,0.000304934,0,-0.000128287,-1,9.48531e-05,0,0.000304922,-9.48922e-05,-1,0,0.393736,0.0504217,0.503625,1
6.989,0.246159,-0.511865,-0.100831,-2.3894,-0.0519211,1.8796,0.174088,-0.243046,-0.00953668,0.00394211,0.000158125,0.0013164,-0.00545805,-0.249794,0,0,0,0,0,0,0,1,-0.000129701,0.000301737,0,-0.000129729,-1,9.29099e-05,0,0.000301725,-9.2949e-05,-1,0,0.393748,0.0503219,0.503624,1
6.99,0.245918,-0.511879,-0.100825,-2.3894,-0.0519201,1.87959,0.17382,-0.242004,-0.0122472,0.00485884,0.00103339,0.00134053,-0.00900313,-0.256323,0,0,0,0,0,0,0,1,-9.8696e-05,0.000312644,0,-9.87248e-05,-1,9.18521e-05,0,0.000312635,-9.18829e-05,-1,0,0.393757,0.0502287,0.503631,1
6.991,0.245677,-0.511891,-0.100823,-2.3894,-0.0519159,1.87959,0.173578,-0.243488,-0.013172,0.00352027,0.000688897,0.00129175,-0.00715875,-0.251101,0,0,0,0,0,0,0,1,-9.63106e-05,0.000318154,0,-9.63383e-05,-1,8.71497e-05,0,0.000318146,-8.71804e-05,-1,0,0.393766,0.0501348,0.503635,1
6.992,0.245423,-0.511901,-0.100817,-2.3894,-0.0519109,1.87958,0.173321,-0.251759,-0.0129193,0.00432087,0.000459241,0.00225326,-0.00896017,-0.251258,0,0,0,0,0,0,0,1,-8.93975e-05,0.000321486,0,-8.94245e-05,-1,8.40562e-05,0,0.000321478,-8.40849e-05,-1,0,0.393776,0.0500369,0.503639,1
6.993,0.245177,-0.511907,-0.100812,-2.3894,-0.0519116,1.87958,0.173082,-0.248569,-0.00785594,0.00702729,0.000306142,0.00121534,-0.0103388,-0.246677,0,0,0,0,0,0,0,1,-9.25933e-05,0.000319511,0,-9.26211e-05,-1,8.7026e-05,0,0.000319503,-8.70556e-05,-1,0,0.393786,0.0499417,0.50364,1
6.994,0.244929,-0.511921,-0.100814,-2.38939,-0.0519114,1.87957,0.172842,-0.245257,-0.0108633,0.00423099,0.00280254,0.00084941,-0.0124549,-0.240896,0,0,0,0,0,0,0,1,-0.000102054,0.000329888,0,-0.000102082,-1,8.34499e-05,0,0.000329879,-8.34835e-05,-1,0,0.393796,0.0498428,0.503647,1
6.995,0.244683,-0.511927,-0.100806,-2.3894,-0.0519091,1.87955,0.172594,-0.245129,-0.0102998,0.00486991,0.00010511,0.000290488,-0.0144419,-0.242981,0,0,0,0,0,0,0,1,-9.40658e-05,0.000319485,0,-9.40934e-05,-1,8.63537e-05,0,0.000319477,-8.63838e-05,-1,0,0.393805,0.0497487,0.503646,1
6.996,0.24443,-0.511944,-0.100803,-2.3894,-0.051911,1.87955,0.172362,-0.244736,-0.0127739,0.00438914,-0.00169317,-0.000767644,-0.0145382,-0.240452,0,0,0,0,0,0,0,1,-0.000111387,0.000324308,0,-0.000111415,-1,8.78319e-05,0,0.000324298,-8.78681e-05,-1,0,0.393813,0.0496495,0.50365,1
6.997,0.244181,-0.511952,-0.100801,-2.3894,-0.0519097,1.87954,0.172109,-0.246564,-0.0147273,0.00215895,0.000634451,-0.000190055,-0.0160032,-0.242972,0,0,0,0,0,0,0,1,-0.000106183,0.000325115,0,-0.000106211,-1,8.69368e-05,0,0.000325105,-8.69714e-05,-1,0,0.393824,0.0495518,0.503654,1
6.998,0.243936,-0.511967,-0.100797,-2.38939,-0.0519105,1.87953,0.171854,-0.246849,-0.0127936,0.00155996,0.0021862,-0.00041948,-0.0160011,-0.24659,0,0,0,0,0,0,0,1,-9.27096e-05,0.000337146,0,-9.27387e-05,-1,8.64829e-05,0,0.000337138,-8.65142e-05,-1,0,0.393833,0.0494561,0.503662,1
6.999,0.243694,-0.511978,-0.100794,-2.3894,-0.0519066,1.87952,0.171603,-0.245521,-0.0125425,0.00113047,0.000622246,0.00101817,-0.012014,-0.246857,0,0,0,0,0,0,0,1,-8.24347e-05,0.000336413,0,-8.24629e-05,-1,8.36711e-05,0,0.000336406,-8.36988e-05,-1,0,0.393841,0.0493618,0.503665,1
7,0.243449,-0.511992,-0.100786,-2.3894,-0.0519024,1.87951,0.171344,-0.246463,-0.0133322,0.00174954,0.000414828,0.00102484,-0.00827333,-0.24724,0,0,0,0,0,0,0,1,-6.19156e-05,0.000342187,0,-6.19436e-05,-1,8.17561e-05,0,0.000342182,-8.17773e-05,-1,0,0.39385,0.0492683,0.50367,1
7.001,0.243204,-0.512001,-0.10079,-2.3894,-0.0519064,1.8795,0.171101,-0.245412,-0.009852,0.00166949,0.00111177,4.41944e-05,-0.00739202,-0.245256,0,0,0,0,0,0,0,1,-6.68722e-05,0.000339609,0,-6.69005e-05,-1,8.34326e-05,0,0.000339603,-8.34553e-05,-1,0,0.393859,0.0491691,0.503672,1
7.002,0.242952,-0.512016,-0.100786,-2.3894,-0.0519072,1.87948,0.170857,-0.242528,-0.0112196,0.00537952,-9.40404e-05,3.3386e-05,-0.0102024,-0.247307,0,0,0,0,0,0,0,1,-7.07698e-05,0.000337078,0,-7.07986e-05,-1,8.54276e-05,0,0.000337072,-8.54514e-05,-1,0,0.393867,0.0490707,0.503675,1
7.003,0.242722,-0.512023,-0.100779,-2.3894,-0.0519052,1.87947,0.170616,-0.236504,-0.00969946,0.0081476,0.000772523,-0.000313885,-0.011134,-0.244908,0,0,0,0,0,0,0,1,-5.3907e-05,0.000338552,0,-5.39363e-05,-1,8.6596e-05,0,0.000338548,-8.66143e-05,-1,0,0.393876,0.0489828,0.503679,1
7.004,0.242474,-0.512039,-0.100783,-2.3894,-0.0519052,1.87947,0.17037,-0.237467,-0.0122602,0.00336727,-0.00185394,-0.000546134,-0.00762469,-0.24648,0,0,0,0,0,0,0,1,-5.93776e-05,0.000346319,0,-5.94061e-05,-1,8.20478e-05,0,0.000346314,-8.20684e-05,-1,0,0.393885,0.0488828,0.503684,1
7.005,0.242231,-0.512054,-0.10078,-2.3894,-0.0519039,1.87946,0.170126,-0.240349,-0.0131041,0.00586835,-0.00243873,-2.335e-05,-0.00936091,-0.246671,0,0,0,0,0,0,0,1,-5.6102e-05,0.00034664,0,-5.61302e-05,-1,8.13e-05,0,0.000346636,-8.13195e-05,-1,0,0.393893,0.0487878,0.503688,1
7.006,0.241985,-0.512069,-0.100768,-2.3894,-0.0519028,1.87944,0.16987,-0.240925,-0.01368,0.00721885,-0.000903862,0.000324759,-0.00858849,-0.250485,0,0,0,0,0,0,0,1,-3.64728e-05,0.000350033,0,-3.65023e-05,-1,8.42689e-05,0,0.00035003,-8.42817e-05,-1,0,0.3939,0.0486948,0.503694,1
7.007,0.241743,-0.512079,-0.10076,-2.3894,-0.0519048,1.87943,0.169625,-0.241781,-0.0124169,0.00703732,7.80971e-05,-0.000460732,-0.0107374,-0.248749,0,0,0,0,0,0,0,1,-2.62312e-05,0.000348535,0,-2.62626e-05,-1,9.00112e-05,0,0.000348533,-9.00204e-05,-1,0,0.393908,0.0486022,0.503697,1
7.008,0.241495,-0.512092,-0.100762,-2.3894,-0.0519048,1.87941,0.169382,-0.246759,-0.0123749,0.00327444,-0.00182708,-0.000306456,-0.0130395,-0.244677,0,0,0,0,0,0,0,1,-3.28739e-05,0.000338673,0,-3.29043e-05,-1,8.97034e-05,0,0.00033867,-8.97146e-05,-1,0,0.393916,0.0485027,0.503698,1
7.009,0.241242,-0.512102,-0.100749,-2.3894,-0.0519037,1.8794,0.169132,-0.245324,-0.0123639,0.00827989,0.00138627,0.000135304,-0.0137844,-0.242821,0,0,0,0,0,0,0,1,-2.43255e-05,0.000345178,0,-2.43578e-05,-1,9.36782e-05,0,0.000345176,-9.36866e-05,-1,0,0.393925,0.0484084,0.503705,1
7.01,0.240999,-0.512116,-0.100742,-2.3894,-0.0519018,1.87939,0.168896,-0.248902,-0.0124055,0.00681202,-0.000904257,0.000734855,-0.0106866,-0.239134,0,0,0,0,0,0,0,1,-2.53384e-05,0.000340185,0,-2.53707e-05,-1,9.47604e-05,0,0.000340183,-9.4769e-05,-1,0,0.393932,0.0483147,0.503706,1
7.011,0.240755,-0.512127,-0.100741,-2.38941,-0.0519027,1.87938,0.168635,-0.24785,-0.0115324,0.00404878,-0.00157976,0.000185022,-0.0115049,-0.243579,0,0,0,0,0,0,0,1,-7.77409e-06,0.000336174,0,-7.80638e-06,-1,9.6052e-05,0,0.000336174,-9.60546e-05,-1,0,0.39394,0.0482183,0.503707,1
7.012,0.240509,-0.512147,-0.100733,-2.3894,-0.0519018,1.87936,0.168395,-0.244875,-0.016766,0.0037914,0.000673392,0.000428745,-0.00903216,-0.242884,0,0,0,0,0,0,0,1,-7.23495e-06,0.000347732,0,-7.26825e-06,-1,9.57615e-05,0,0.000347731,-9.5764e-05,-1,0,0.393947,0.0481236,0.503716,1
7.013,0.240267,-0.512155,-0.100724,-2.38941,-0.0519018,1.87935,0.168149,-0.248444,-0.0138831,0.0067181,-0.00436271,0.000285996,-0.0103009,-0.240112,0,0,0,0,0,0,0,1,5.04143e-06,0.000337958,0,5.00725e-06,-1,0.000101152,0,0.000337958,-0.00010115,-1,0,0.393955,0.0480317,0.503715,1
7.014,0.240027,-0.512174,-0.100723,-2.38941,-0.0519027,1.87934,0.167909,-0.247321,-0.0154281,0.00311587,-0.00141761,0.0046176,-0.00740763,-0.241243,0,0,0,0,0,0,0,1,5.69458e-06,0.000350695,0,5.6598e-06,-1,9.9177e-05,0,0.000350696,-9.9175e-05,-1,0,0.393963,0.0479364,0.503723,1
7.015,0.239777,-0.512186,-0.100717,-2.38941,-0.0519018,1.87933,0.167668,-0.244667,-0.0137305,0.00321274,-0.00198457,0.003778,-0.0102969,-0.242559,0,0,0,0,0,0,0,1,2.28244e-06,0.000347523,0,2.24725e-06,-1,0.000101253,0,0.000347523,-0.000101253,-1,0,0.39397,0.0478401,0.503725,1
7.016,0.23953,-0.512204,-0.100708,-2.38941,-0.0519027,1.87931,0.167428,-0.246123,-0.0142605,0.00329505,-0.000641037,0.00250931,-0.012601,-0.247787,0,0,0,0,0,0,0,1,2.66996e-06,0.000348784,0,2.63338e-06,-1,0.000104863,0,0.000348784,-0.000104862,-1,0,0.393977,0.0477452,0.50373,1
7.017,0.239293,-0.51222,-0.100699,-2.38942,-0.0519018,1.8793,0.167184,-0.242826,-0.013736,0.00329363,-0.000542264,0.00219991,-0.0139039,-0.249549,0,0,0,0,0,0,0,1,1.78628e-05,0.000350315,0,1.78253e-05,-1,0.00010702,0,0.000350317,-0.000107014,-1,0,0.393983,0.047655,0.503734,1
7.018,0.239051,-0.512236,-0.100701,-2.38942,-0.0519027,1.87929,0.16695,-0.245093,-0.0134217,-0.000368826,-0.00255358,0.00132783,-0.0143285,-0.241163,0,0,0,0,0,0,0,1,9.0793e-06,0.000351205,0,9.04216e-06,-1,0.000105754,0,0.000351206,-0.000105751,-1,0,0.393991,0.0475581,0.503738,1
7.019,0.238803,-0.512254,-0.100689,-2.38942,-0.0518999,1.87927,0.166725,-0.242131,-0.0163196,0.00475833,-0.00447511,0.00195946,-0.0115138,-0.241746,0,0,0,0,0,0,0,1,-4.14836e-06,0.000352024,0,-4.18616e-06,-1,0.000107371,0,0.000352024,-0.000107372,-1,0,0.393997,0.0474646,0.503743,1
7.02,0.238567,-0.512271,-0.100688,-2.38942,-0.0518999,1.87926,0.16648,-0.240467,-0.0153055,0.00571855,-0.00654154,0.0013999,-0.0125557,-0.239236,0,0,0,0,0,0,0,1,6.4897e-06,0.000352066,0,6.45207e-06,-1,0.000106901,0,0.000352067,-0.000106899,-1,0,0.394003,0.0473713,0.503747,1
7.021,0.238332,-0.512287,-0.100688,-2.38943,-0.0519037,1.87925,0.166238,-0.241503,-0.0146393,0.00256094,-0.00759753,-0.000285052,-0.00866996,-0.242414,0,0,0,0,0,0,0,1,1.43765e-05,0.000350881,0,1.4338e-05,-1,0.000109785,0,0.000350882,-0.00010978,-1,0,0.394009,0.0472775,0.503749,1
7.022,0.238083,-0.512311,-0.100681,-2.38943,-0.0518995,1.87924,0.165998,-0.240675,-0.0159121,0.00524083,-0.00599573,0.000201699,-0.006225,-0.240911,0,0,0,0,0,0,0,1,9.91121e-06,0.000359506,0,9.87321e-06,-1,0.0001057,0,0.000359507,-0.000105696,-1,0,0.394015,0.0471812,0.503757,1
7.023,0.237844,-0.512327,-0.100672,-2.38944,-0.0518997,1.87922,0.165758,-0.241335,-0.0149271,0.00895718,-0.00544549,0.000818213,-0.00473808,-0.238601,0,0,0,0,0,0,0,1,1.91291e-05,0.000360464,0,1.90897e-05,-1,0.000109212,0,0.000360466,-0.000109205,-1,0,0.394021,0.0470901,0.503761,1
7.024,0.237604,-0.512343,-0.100666,-2.38944,-0.0518995,1.87921,0.165532,-0.23915,-0.0165505,0.0107319,-0.00654932,0.000880266,-0.00505784,-0.228623,0,0,0,0,0,0,0,1,1.07484e-05,0.000356429,0,1.07086e-05,-1,0.000111694,0,0.00035643,-0.00011169,-1,0,0.394027,0.0469974,0.503764,1
7.025,0.237355,-0.512365,-0.10067,-2.38944,-0.0519017,1.87919,0.165299,-0.241523,-0.0195197,0.00616087,-0.00415041,-3.52043e-05,-0.00660967,-0.2309,0,0,0,0,0,0,0,1,-8.39033e-06,0.000362851,0,-8.42994e-06,-1,0.000109174,0,0.00036285,-0.000109177,-1,0,0.394034,0.0468962,0.503771,1
7.026,0.23711,-0.512387,-0.100659,-2.38945,-0.0519018,1.87918,0.165091,-0.242824,-0.021789,0.0105217,-0.00406672,-6.81091e-06,-0.00535738,-0.221843,0,0,0,0,0,0,0,1,-3.58651e-05,0.000361199,0,-3.59059e-05,-1,0.000113125,0,0.000361195,-0.000113138,-1,0,0.394038,0.046803,0.503774,1
7.027,0.236871,-0.512404,-0.100656,-2.38945,-0.0518976,1.87916,0.164857,-0.239457,-0.0193318,0.00770951,-0.00634486,0.000347038,-0.00403047,-0.229807,0,0,0,0,0,0,0,1,-3.85084e-05,0.000356947,0,-3.85477e-05,-1,0.000110001,0,0.000356943,-0.000110014,-1,0,0.394044,0.0467097,0.503777,1
7.028,0.236627,-0.512419,-0.100653,-2.38946,-0.0519016,1.87915,0.16462,-0.248687,-0.0165714,0.00566095,-0.00392978,-0.000403531,-0.00732698,-0.230249,0,0,0,0,0,0,0,1,-4.22463e-05,0.00035737,0,-4.22871e-05,-1,0.000114324,0,0.000357365,-0.000114339,-1,0,0.394051,0.0466135,0.503781,1
7.029,0.23638,-0.512441,-0.100647,-2.38946,-0.0518995,1.87913,0.164382,-0.245731,-0.0196541,0.00592816,-0.00302117,0.000687443,-0.00926703,-0.23474,0,0,0,0,0,0,0,1,-4.52263e-05,0.000355709,0,-4.52669e-05,-1,0.000114048,0,0.000355704,-0.000114064,-1,0,0.394056,0.046518,0.503785,1
7.03,0.236135,-0.512465,-0.100642,-2.38947,-0.0519007,1.87912,0.164138,-0.247372,-0.0218032,0.00517334,-0.00513218,0.00015839,-0.0117529,-0.236353,0,0,0,0,0,0,0,1,-4.15251e-05,0.000356551,0,-4.15664e-05,-1,0.000115873,0,0.000356546,-0.000115887,-1,0,0.39406,0.0464222,0.50379,1
7.031,0.235892,-0.512487,-0.100646,-2.38947,-0.0519018,1.8791,0.163909,-0.252309,-0.0234903,0.00181277,-0.00597954,-0.000229537,-0.0125484,-0.230374,0,0,0,0,0,0,0,1,-5.86448e-05,0.000362037,0,-5.86854e-05,-1,0.000112038,0,0.000362031,-0.000112059,-1,0,0.394066,0.0463233,0.503795,1
7.032,0.235647,-0.512499,-0.100644,-2.38948,-0.0519018,1.87908,0.163674,-0.248746,-0.0179493,0.00137345,-0.00679928,-0.00015006,-0.0141981,-0.23498,0,0,0,0,0,0,0,1,-6.65137e-05,0.000348676,0,-6.65537e-05,-1,0.000114617,0,0.000348668,-0.00011464,-1,0,0.394072,0.046227,0.503795,1
7.033,0.235402,-0.512525,-0.100641,-2.38948,-0.0518999,1.87907,0.163445,-0.247992,-0.0216375,0.00103933,-0.00735902,0.000546444,-0.0149689,-0.232591,0,0,0,0,0,0,0,1,-8.04644e-05,0.000355201,0,-8.05039e-05,-1,0.000111199,0,0.000355192,-0.000111228,-1,0,0.394077,0.0461306,0.503803,1
7.034,0.235163,-0.512551,-0.10064,-2.38949,-0.0519008,1.87905,0.163216,-0.248676,-0.0241684,0.000785665,-0.00392386,6.07877e-05,-0.0190609,-0.22542,0,0,0,0,0,0,0,1,-8.95349e-05,0.000361159,0,-8.95746e-05,-1,0.000109754,0,0.000361149,-0.000109786,-1,0,0.394081,0.0460353,0.503809,1
7.035,0.234921,-0.512575,-0.10064,-2.3895,-0.0519027,1.87903,0.162985,-0.244911,-0.0251021,0.00372944,-0.00695237,-0.000602484,-0.0199367,-0.227048,0,0,0,0,0,0,0,1,-9.88888e-05,0.000356507,0,-9.89283e-05,-1,0.000110714,0,0.000356496,-0.000110749,-1,0,0.394085,0.0459389,0.503813,1
7.036,0.234675,-0.512594,-0.100642,-2.3895,-0.0519008,1.87902,0.162762,-0.244914,-0.0208846,0.00196461,-0.00530949,0.000243542,-0.0187973,-0.224417,0,0,0,0,0,0,0,1,-0.000123575,0.000354817,0,-0.000123613,-1,0.000106478,0,0.000354804,-0.000106522,-1,0,0.394091,0.0458401,0.503816,1
7.037,0.23444,-0.512617,-0.100648,-2.38951,-0.0519008,1.87901,0.162526,-0.242817,-0.0218637,-0.000311158,-0.00488081,0.000163065,-0.0176723,-0.229109,0,0,0,0,0,0,0,1,-0.00012797,0.000354854,0,-0.000128006,-1,0.000102039,0,0.000354841,-0.000102084,-1,0,0.394096,0.0457438,0.503819,1
7.038,0.234195,-0.512639,-0.10065,-2.38952,-0.0519018,1.87899,0.162291,-0.243275,-0.0195151,-0.000866298,-0.00363333,-0.000229847,-0.0133161,-0.222335,0,0,0,0,0,0,0,1,-0.000139264,0.000355944,0,-0.0001393,-1,9.99564e-05,0,0.00035593,-0.000100006,-1,0,0.394101,0.045645,0.503824,1
7.039,0.233954,-0.512661,-0.100648,-2.38953,-0.0518999,1.87898,0.162045,-0.239636,-0.0208922,0.000389955,-0.00363482,0.000491425,-0.0146679,-0.229937,0,0,0,0,0,0,0,1,-0.000131494,0.000350015,0,-0.000131529,-1,9.86085e-05,0,0.000350002,-9.86545e-05,-1,0,0.394105,0.0455504,0.503826,1
7.04,0.233725,-0.512684,-0.10065,-2.38953,-0.0519008,1.87896,0.161809,-0.237033,-0.0219347,-0.000476046,-0.00170864,2.27375e-05,-0.0158385,-0.232495,0,0,0,0,0,0,0,1,-0.000126442,0.000348363,0,-0.000126476,-1,9.69108e-05,0,0.000348351,-9.69548e-05,-1,0,0.394109,0.0454576,0.503832,1
7.041,0.233487,-0.512703,-0.10065,-2.38954,-0.0519008,1.87894,0.16156,-0.237464,-0.0217433,-0.000242962,-0.00351459,1.5381e-05,-0.015739,-0.237452,0,0,0,0,0,0,0,1,-0.000114786,0.000347126,0,-0.000114819,-1,9.56754e-05,0,0.000347115,-9.57152e-05,-1,0,0.394114,0.0453628,0.503835,1
7.042,0.23324,-0.512729,-0.100653,-2.38955,-0.0519018,1.87892,0.161328,-0.240034,-0.0236089,-0.00103419,-0.00777625,-0.00976289,-0.0167031,-0.235977,0,0,0,0,0,0,0,1,-0.000131565,0.000340056,0,-0.000131597,-1,9.44695e-05,0,0.000340043,-9.45143e-05,-1,0,0.394117,0.0452629,0.503837,1
7.043,0.232995,-0.512751,-0.100648,-2.38955,-0.0518999,1.8789,0.161092,-0.239888,-0.0239401,0.00111563,-0.00809679,-0.00665039,-0.0212194,-0.232198,0,0,0,0,0,0,0,1,-0.000136717,0.000339707,0,-0.000136749,-1,9.36656e-05,0,0.000339694,-9.3712e-05,-1,0,0.394122,0.0451674,0.503843,1
7.044,0.232756,-0.512773,-0.100648,-2.38956,-0.0518988,1.87889,0.160854,-0.242033,-0.0232883,0.000775139,-0.00911495,-0.00468406,-0.0205343,-0.231045,0,0,0,0,0,0,0,1,-0.000137523,0.000335635,0,-0.000137554,-1,9.17034e-05,0,0.000335623,-9.17496e-05,-1,0,0.394126,0.0450722,0.503846,1
7.045,0.232508,-0.512801,-0.100648,-2.38957,-0.0518988,1.87887,0.160628,-0.243337,-0.0224608,0.0005403,-0.0101423,-0.00356486,-0.0194352,-0.225458,0,0,0,0,0,0,0,1,-0.000159691,0.000337307,0,-0.000159721,-1,8.92858e-05,0,0.000337292,-8.93397e-05,-1,0,0.394129,0.044973,0.503851,1
7.046,0.232262,-0.512821,-0.100645,-2.38958,-0.0518988,1.87885,0.160379,-0.244023,-0.0221388,0.00130588,-0.00854162,-0.00270819,-0.0183358,-0.231167,0,0,0,0,0,0,0,1,-0.0001529,0.000330805,0,-0.00015293,-1,9.01732e-05,0,0.000330792,-9.02238e-05,-1,0,0.394133,0.0448764,0.503853,1
7.047,0.232021,-0.512843,-0.10065,-2.38959,-0.0519008,1.87883,0.160146,-0.241207,-0.0187827,-0.000879412,-0.00540547,-0.00269844,-0.0180887,-0.233786,0,0,0,0,0,0,0,1,-0.000163979,0.000329047,0,-0.000164008,-1,8.8123e-05,0,0.000329033,-8.8177e-05,-1,0,0.394138,0.044778,0.503858,1
7.048,0.231771,-0.512866,-0.100648,-2.3896,-0.0518999,1.87882,0.159913,-0.243747,-0.020444,0.000258875,-0.00807124,-0.00168032,-0.0177956,-0.231134,0,0,0,0,0,0,0,1,-0.000179272,0.00032246,0,-0.000179301,-1,8.77495e-05,0,0.000322444,-8.78073e-05,-1,0,0.394142,0.0446793,0.50386,1
7.049,0.231524,-0.512889,-0.100645,-2.3896,-0.0518988,1.8788,0.159673,-0.242598,-0.0216444,0.00110805,-0.00506731,-0.00092103,-0.0226459,-0.235112,0,0,0,0,0,0,0,1,-0.000184037,0.000320257,0,-0.000184065,-1,8.68258e-05,0,0.000320241,-8.68847e-05,-1,0,0.394146,0.0445818,0.503864,1
7.05,0.231286,-0.512908,-0.100648,-2.38961,-0.0518988,1.87878,0.15945,-0.241549,-0.0176799,-0.0064831,-0.00599099,-0.000718946,-0.0211439,-0.23183,0,0,0,0,0,0,0,1,-0.000201726,0.00031503,0,-0.000201752,-1,8.48346e-05,0,0.000315013,-8.48982e-05,-1,0,0.394151,0.0444858,0.503867,1
7.051,0.231045,-0.512934,-0.100648,-2.38962,-0.0518988,1.87876,0.159198,-0.236031,-0.0205514,-0.00484282,-0.00871039,-0.000557992,-0.0201823,-0.236884,0,0,0,0,0,0,0,1,-0.000189141,0.000309527,0,-0.000189167,-1,8.3736e-05,0,0.000309511,-8.37946e-05,-1,0,0.394154,0.0443896,0.503869,1
7.052,0.230791,-0.512956,-0.100645,-2.38963,-0.0518978,1.87874,0.158959,-0.24454,-0.0216108,-0.0026911,-0.00652675,0.00933487,-0.0200101,-0.233069,0,0,0,0,0,0,0,1,-0.000201836,0.000302098,0,-0.000201861,-1,8.35943e-05,0,0.000302081,-8.36553e-05,-1,0,0.394157,0.0442895,0.503872,1
7.053,0.230552,-0.512981,-0.100648,-2.38964,-0.0518978,1.87873,0.158707,-0.240893,-0.0234499,-0.00301501,-0.00581905,0.00696455,-0.0194467,-0.239753,0,0,0,0,0,0,0,1,-0.000191021,0.000300572,0,-0.000191046,-1,8.05315e-05,0,0.000300557,-8.05889e-05,-1,0,0.394161,0.0441929,0.503876,1
7.054,0.230318,-0.513003,-0.100653,-2.38966,-0.0518978,1.87871,0.158462,-0.237906,-0.0228467,-0.00399294,-0.0101577,0.00519901,-0.0185835,-0.240624,0,0,0,0,0,0,0,1,-0.000183509,0.000287782,0,-0.000183532,-1,7.81723e-05,0,0.000287768,-7.82251e-05,-1,0,0.394164,0.0440973,0.503874,1
7.055,0.230071,-0.513024,-0.100653,-2.38967,-0.0518978,1.87869,0.158219,-0.241745,-0.0226456,-0.00282673,-0.0104184,0.00388299,-0.0193744,-0.245114,0,0,0,0,0,0,0,1,-0.00018717,0.000276915,0,-0.000187192,-1,7.83245e-05,0,0.0002769,-7.83763e-05,-1,0,0.394167,0.043999,0.503876,1
7.056,0.229826,-0.513046,-0.100663,-2.38968,-0.0518978,1.87867,0.157979,-0.241638,-0.0233783,-0.00469932,-0.0157505,0.00290139,-0.0144512,-0.240113,0,0,0,0,0,0,0,1,-0.000200333,0.000269517,0,-0.000200353,-1,7.26564e-05,0,0.000269502,-7.27104e-05,-1,0,0.394171,0.0438969,0.503877,1
7.057,0.229587,-0.513073,-0.100666,-2.38968,-0.0518988,1.87865,0.157746,-0.242564,-0.0247049,-0.00406078,-0.0149941,0.00182973,-0.0153895,-0.232926,0,0,0,0,0,0,0,1,-0.000209367,0.000275855,0,-0.000209386,-1,6.91069e-05,0,0.00027584,-6.91646e-05,-1,0,0.394175,0.0437997,0.503886,1
7.058,0.229347,-0.513094,-0.100669,-2.38969,-0.0518999,1.87864,0.157501,-0.240915,-0.0207792,-0.00370472,-0.0121194,0.00105665,-0.0149578,-0.237864,0,0,0,0,0,0,0,1,-0.000205702,0.00026852,0,-0.00020572,-1,6.81305e-05,0,0.000268506,-6.81858e-05,-1,0,0.394179,0.0437027,0.503887,1
7.059,0.229105,-0.513119,-0.100671,-2.38971,-0.0519031,1.87861,0.157259,-0.239382,-0.0187766,-0.00252195,-0.014102,0.000836369,-0.0205395,-0.238155,0,0,0,0,0,0,0,1,-0.000205308,0.000257081,0,-0.000205326,-1,6.99519e-05,0,0.000257066,-7.00047e-05,-1,0,0.394181,0.0436052,0.503887,1
7.06,0.228864,-0.513144,-0.100672,-2.38972,-0.0519031,1.8786,0.156999,-0.239269,-0.0212441,-0.00079238,-0.0158032,0.000995616,-0.019288,-0.239229,0,0,0,0,0,0,0,1,-0.000186559,0.000257621,0,-0.000186576,-1,6.79592e-05,0,0.000257608,-6.80073e-05,-1,0,0.394185,0.0435088,0.503893,1
7.061,0.228618,-0.513167,-0.100677,-2.38973,-0.0518983,1.87858,0.156762,-0.242477,-0.0213846,-0.0014856,-0.0135755,0.00138222,-0.0242603,-0.237799,0,0,0,0,0,0,0,1,-0.000201181,0.000242176,0,-0.000201196,-1,6.10464e-05,0,0.000242164,-6.10951e-05,-1,0,0.394187,0.0434083,0.503892,1
7.062,0.228375,-0.513192,-0.100673,-2.38974,-0.0519015,1.87856,0.156497,-0.24536,-0.0223517,0.000750844,-0.0121972,0.000671963,-0.0229634,-0.244476,0,0,0,0,0,0,0,1,-0.000173784,0.000240977,0,-0.000173799,-1,6.44951e-05,0,0.000240966,-6.45369e-05,-1,0,0.39419,0.043313,0.503896,1
