time,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq_d1,ddq_d2,ddq_d3,ddq_d4,ddq_d5,ddq_d6,ddq_d7,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15,O_T_EE_16,tau_J1,tau_J2,tau_J3,tau_J4,tau_J5,tau_J6,tau_J7,tau_ext1,tau_ext2,tau_ext3,tau_ext4,tau_ext5,tau_ext6,tau_ext7,O_F_ext_x,O_F_ext_y,O_F_ext_z,O_T_ext_x,O_T_ext_y,O_T_ext_z
0.02,-0.570744,0.455999,0.0298107,-2.09706,-0.0234365,2.55237,-0.523771,-0.000605752,-0.000974793,-0.00228979,-0.00187563,0.000166784,-0.000394494,-0.0018313,0,0,0,0,0,0,0,1,-0.000716714,-0.000280462,0,-0.000716795,-1,-0.000289276,0,-0.000280254,0.000289477,-1,0,0.499888,-0.299939,0.199841,1,-0.303348,-34.7247,1.17932,15.5714,0.0015368,1.5299,-0.572861,-0.285621,-0.286683,0.361414,0.419841,-0.440956,-0.15813,-0.603286,0.373778,-1.78433,0.87414,0.78342,-0.34158,-0.0534636
0.021,-0.570741,0.455995,0.029816,-2.09706,-0.0234385,2.55237,-0.523766,0.000524179,-0.00157788,0.00014121,0.000513959,-0.00053307,0.000449081,0.000598924,0,0,0,0,0,0,0,1,-0.000712602,-0.000270284,0,-0.000712678,-1,-0.000284499,0,-0.000270081,0.000284692,-1,0,0.499892,-0.299936,0.199846,1,-0.34302,-34.6851,1.10394,15.496,0.0189318,1.51068,-0.624131,-0.285822,-0.283869,0.361014,0.419069,-0.440693,-0.158199,-0.603244,0.37643,-1.78635,0.868438,0.785616,-0.338334,-0.0537834
0.022,-0.570741,0.455997,0.0298181,-2.09706,-0.0234365,2.55237,-0.52376,0.000349448,-0.000123901,2.2515e-05,0.000343494,0.00028888,-3.9697e-05,0.00220494,0,0,0,0,0,0,0,1,-0.000717644,-0.000272221,0,-0.000717722,-1,-0.000288061,0,-0.000272014,0.000288256,-1,0,0.499892,-0.299935,0.199844,1,-0.34302,-34.7247,1.10394,15.496,0.0015368,1.51983,-0.674485,-0.290688,-0.279838,0.356636,0.41771,-0.440261,-0.158356,-0.603153,0.375434,-1.79521,0.860379,0.790316,-0.335004,-0.058542
0.023,-0.570744,0.455991,0.0298139,-2.09706,-0.0234385,2.55237,-0.523772,-0.000695058,-0.00184584,-0.000966728,0.000229636,-0.000451673,0.00031262,-0.00233836,0,0,0,0,0,0,0,1,-0.000711253,-0.000266433,0,-0.000711328,-1,-0.000281006,0,-0.000266233,0.000281196,-1,0,0.499892,-0.299939,0.199848,1,-0.303348,-34.6494,1.14361,15.496,0.0189318,1.51068,-0.572861,-0.298281,-0.275158,0.349929,0.415684,-0.439743,-0.1586,-0.603079,0.37115,-1.80743,0.851238,0.796249,-0.332063,-0.065879
0.024,-0.570741,0.455997,0.0298134,-2.09706,-0.0234374,2.55237,-0.523773,0.000464645,0.000532679,-0.000684775,0.000988789,3.79686e-05,0.000581406,-0.00196526,0,0,0,0,0,0,0,1,-0.000708606,-0.000268844,0,-0.000708682,-1,-0.000283069,0,-0.000268644,0.000283259,-1,0,0.499892,-0.299938,0.199846,1,-0.34302,-34.7247,1.14361,15.4603,0.00977655,1.50061,-0.56279,-0.305162,-0.270632,0.343841,0.413401,-0.439266,-0.158878,-0.603075,0.366337,-1.81811,0.84254,0.801685,-0.3295,-0.0725578
0.025,-0.570744,0.455996,0.0298161,-2.09706,-0.0234365,2.55237,-0.523774,-0.000618258,-0.000572901,0.000441287,-0.000175665,0.000330488,1.46111e-05,-0.00282717,0,0,0,0,0,0,0,1,-0.000708487,-0.000270939,0,-0.000708564,-1,-0.000286232,0,-0.000270736,0.000286424,-1,0,0.499891,-0.299938,0.199845,1,-0.303348,-34.6851,1.10394,15.496,0.0015368,1.51068,-0.522507,-0.311669,-0.267899,0.338121,0.4117,-0.43879,-0.15909,-0.603095,0.360287,-1.82735,0.837432,0.805802,-0.328932,-0.0788736
0.026,-0.570744,0.455997,0.029816,-2.09706,-0.0234374,2.55237,-0.523774,-0.000412174,0.000546086,0.000271529,0.000718378,-8.48503e-05,-0.000329343,-0.00115756,0,0,0,0,0,0,0,1,-0.000707893,-0.000271231,0,-0.00070797,-1,-0.000285806,0,-0.000271029,0.000285998,-1,0,0.499892,-0.299938,0.199845,1,-0.303348,-34.7247,1.10394,15.4603,0.00977655,1.51983,-0.542649,-0.318254,-0.267605,0.332357,0.411123,-0.438286,-0.159174,-0.603046,0.353153,-1.83597,0.837062,0.808413,-0.330799,-0.0852683
0.027,-0.570744,0.455999,0.0298213,-2.09706,-0.0234355,2.55237,-0.52376,-0.000274784,0.00119928,0.00192726,-0.000356096,0.000587693,0.000492515,0.00409703,0,0,0,0,0,0,0,1,-0.000718664,-0.000271498,0,-0.000718743,-1,-0.000290039,0,-0.000271289,0.000290234,-1,0,0.499892,-0.299935,0.199843,1,-0.303348,-34.7604,1.02856,15.496,-0.00761847,1.50061,-0.674485,-0.325344,-0.270234,0.326126,0.411968,-0.437742,-0.159084,-0.602855,0.344628,-1.84447,0.842289,0.809319,-0.335532,-0.0921585
0.028,-0.570744,0.455999,0.0298188,-2.09706,-0.0234374,2.55237,-0.523769,-0.00018319,0.000799517,0.000436874,-0.00200048,-0.000252465,0.000328343,-0.00029705,0,0,0,0,0,0,0,1,-0.000709949,-0.000277039,0,-0.00071003,-1,-0.000290839,0,-0.000276833,0.000291035,-1,0,0.49989,-0.299935,0.199841,1,-0.303348,-34.7604,1.06427,15.5714,0.00977655,1.50061,-0.593003,-0.333446,-0.276845,0.318955,0.415156,-0.437119,-0.158716,-0.602546,0.335184,-1.85417,0.854995,0.80836,-0.343842,-0.100026
0.029,-0.570744,0.456002,0.029816,-2.09706,-0.0234374,2.55237,-0.523765,-0.000122127,0.00146103,-0.000646331,0.000429696,-0.00016831,-0.000154097,0.000200951,0,0,0,0,0,0,0,1,-0.00071688,-0.000276449,0,-0.00071696,-1,-0.000289107,0,-0.000276241,0.000289306,-1,0,0.49989,-0.299937,0.199841,1,-0.303348,-34.8001,1.10394,15.496,0.00977655,1.51068,-0.603989,-0.340454,-0.286357,0.312607,0.420244,-0.436516,-0.15814,-0.602227,0.327207,-1.86265,0.873111,0.805499,-0.354156,-0.106914
